Foot & mouth disease;Botswana
Rabies;USA
Soybean rust;South Africa
Chikungunya;Caribbean
Fusarium wilt;India
Glanders;Belgium, Netherlands
Nil;India
Ehrlichiosis;USA
Syphilis;USA
Avian influenza;Viet Nam, China
Nil;Nil
Invasive tick;Germany
Listeria;USA
Avian influenza;Czech Republic, Austria
Yellow fever;Democratic Republic of the Congo
Ross River virus;Australia
Ebola;Guinea, Democratic Republic of the Congo, West Africa
Hepatitis C;USA
Organophosphate insecticide;Japan, China
Undiagnosed die-off;Azerbaijan
Avian influenza;India
Maedi-visna;Russia
Dengue;Nil
Brucellosis;USA
Ebola;Philippines
Rabies;Nil
Avian influenza;Cambodia
Lyme disease;USA
Syphilis;UK
E. coli;Denmark
Rift Valley fever;Rwanda
COVID-19;Nil
Contagious bovine pleuropneumonia;Zambia
Avian influenza;Nil
Hantavirus;Panama
Tick-borne encephalitis;Austria
COVID-19;Nil
Fusarium endophthalmitis;USA
Soybean rust;Brazil
Lassa fever;Nigeria
Salmonella;USA
Peste des petits ruminants;Bhutan
Chronic wasting disease;USA
Avian influenza;Netherlands
Ebolavirus;Spain
Undiagnosed hemorrhagic deaths;India
Avian influenza;Nil
African swine fever;Latvia
Fungicide poisoning;Belgium
Paralysis;Scotland
Phocine distemper virus;Northern Europe
Syphilis;Sweden
Q fever;United Kingdom (Wales)
Tuberculosis;Kazakhstan
Beak & feather disease;New Zealand
Eastern equine encephalitis;USA (Florida, Tennessee)
Syphilis;Australia (Northern Territory)
Tularemia;USA (Wyoming)
Mycoplasma bovis;New Zealand
Dengue;Indonesia (Sumatra)
Hepatitis E;Nepal
Nil;Canada (Alberta)
Leishmaniasis;Iraq (Qadisiyah)
Monkeypox;Democratic Republic of the Congo
COVID-19;Russia
Nil;Russia (Moscow Zoo)
Rabies;Kyrgyzstan
Sweet potato chlorotic stunt virus;Netherlands, Belgium
Foodborne illness;India (Bihar)
Undiagnosed cerebral disease, nodding disease;Uganda
Chikungunya;Americas
Undiagnosed disease, porcine;Dominican Republic (Bahoruco)
Avian influenza;Indonesia
Aseptic meningitis;Latvia, Serbia
Meningitis, meningococcal;USA (Oregon)
Dengue/DHF;China (Hong Kong, Macau)
Hepatitis A;Australia
Newcastle disease virus;Honduras
Encephalitis, tickborne;Saudi Arabia
Poisoning, fatal;Namibia
Foot & mouth disease;United Kingdom
Cholera, imported;France
COVID-19;Brazil
Ebola hemorrhagic fever;Uganda (Northern)
Syphilis;Japan
Hand, foot & mouth disease;Asia
Undiagnosed hemorrhagic illness;Sudan (Kassala)
Bluetongue;Cyprus
Mpox;Worldwide, USA
Zika virus;Vanuatu
Botulism;Israel
Brucellosis, canine;Ireland
Avian influenza;Worldwide (Africa, Europe)
Typhoid fever;Tajikistan
Foot & mouth disease;The Netherlands
Mumps;Macedonia
Yellow fever;Nigeria
E. coli EHEC;United Kingdom (Scotland)
Hantavirus pulmonary syndrome;USA (Arizona)
Potato rust;America (North, Central, South)
Botulism;Czech Republic
Rift Valley fever;Iraq
Lassa fever;Nigeria
E. coli;Canada
Ebola;Democratic Republic of the Congo
Theileria;Zimbabwe
Toxoplasmosis;Serbia
Phocine distemper virus;United Kingdom
Epizootic hemorrhagic disease;United States of America
Nil;Australia
Hepatitis A;Sweden
Nil;United States of America
Newcastle disease;Estonia
Avian influenza;Iraq
MERS-CoV;United Arab Emirates, Saudi Arabia, Qatar
Epizootic hemorrhagic disease;United States of America
Avian influenza;China
Ebola virus disease;Democratic Republic of the Congo
Nil;Malaysia
Scrapie;Denmark
Avian influenza;China
Ebola;Democratic Republic of the Congo
Diarrheal shellfish poisoning;United States of America
Schistosomiasis;France
Hepatitis A;United States of America
Rocky Mountain spotted fever;Mexico
Crimean-Congo hemorrhagic fever;Iraq
Hepatitis C;United States of America
Newcastle disease;United States of America
COVID-19;Spain
Salmonellosis;Sweden
Botulism;Japan
Viral gastroenteritis;Bulgaria
E. coli;United States of America
Tick-borne relapsing fever;United States of America
Tuberculosis;Nepal
Trichinellosis;United States of America
Nil;Nil
MERS-CoV;Malaysia, Saudi Arabia, United Arab Emirates
Malaria;India
African swine fever;Latvia
Influenza;Nil
Nipah virus;Bangladesh
Nil;United Kingdom
Squirrel pox;United Kingdom
Avian influenza;Mexico
Brucellosis;United States of America
Influenza;Nil
Trichinellosis;Russia
Legionellosis;China
Japanese encephalitis;Nil
Avian infectious laryngotracheitis;Norway
Net blotch;Australia
Newcastle disease virus;China
Hepatitis A;Canada
Puumala virus infections;Germany
E. coli O157;United States
Leishmaniasis;Nil
Chikungunya;China, Réunion
Undiagnosed disease;Nil
Legionellosis;Netherlands
Amebic meningoencephalitis;United States
American foul brood;South Africa
Louse-borne relapsing fever;Italy
Cholera, diarrhea & dysentery;Nil
Foodborne illness;Egypt
Anthrax;Uganda
Botulism;Australia
COVID-19;Nil
Japanese encephalitis;India
Avian influenza;Russia
Marburg virus disease;Uganda
Avian influenza;Canada
Rabies;Canada
Intestinal helminths;India
Bunch rot;Italy
African swine fever;Russia
Cholera, diarrhea & dysentery;Nil
Foot & mouth disease;Egypt
Measles;Democratic Republic of the Congo
West Nile virus;United States
Blast disease;Bangladesh
Avian influenza;Saudi Arabia
Bovine tuberculosis;New Zealand
Tick-borne diseases;United States
Thallium poisoning;China
Barley yellow dwarf;United States
Chikungunya;Indonesia
Measles;Peru, India, United States
Lyme disease;United States
Norovirus;United States
Acute respiratory syndrome;China, Vietnam
Bluetongue;United Kingdom
West Nile virus;Caribbean Islands
Disease notification;Nil
Chikungunya;Indonesia
Cholera, diarrhea & dysentery;Nil
Meningitis, meningococcal;Nigeria
Cholera;China
West Nile virus;Germany, Greece
Epizootic hemorrhagic disease;United States
Legionellosis;United States
Novel coronavirus;Saudi Arabia
Anthrax, bovine;India
Legionellosis;Canada
Ross River fever;Nil
Pepino mosaic virus;Serbia
Dengue, Dengue Hemorrhagic Fever;Nil
Nil;Australia
Melioidosis;China, Hong Kong
Contagious bovine pleuropneumonia;Senegal
West Nile virus;United States, Americas
Classical swine fever;Japan
Measles;Nil
Chikungunya;Nil
Soybean rust;United States
Pseudorabies, Aujeszky's disease;Brazil
Creutzfeldt-Jakob disease;Ireland
Botulism;Canada, United States
Ebola hemorrhagic fever;Uganda
Nipah virus;Malaysia
Corynebacterium;New Zealand
Rift Valley fever;Yemen
Rabies;United States
Nil;Nil
Equine herpesvirus;United States
Botulism;Canada
Dengue, Dengue Hemorrhagic Fever;Nil
Nil;Nil
Japanese encephalitis;Taiwan
Avian influenza;Nil
Nil;Nil
Malaria;Namibia
Tetanus;Canada
Avian influenza;China
Nil;Nil
Hepatitis A;Bulgaria
Newcastle disease;Taiwan
Malaria;Ecuador
Avian influenza;Russia
Monkeypox;Nil
Chikungunya;Nil
Sarcoptic mange;United States
Foot & mouth disease;Mongolia
Nil;Sudan
Streptococcal infection;Netherlands, United Kingdom
Nil;Nil
Bluetongue;Nil
Japanese encephalitis;China
Mayaro virus disease;Venezuela
Foot & mouth disease;Paraguay
Anthrax;India
Avian influenza;France, Denmark
Undiagnosed deaths, meningococcal disease;Poland
Meningococcal disease;United Kingdom (Scotland)
Undiagnosed cerebral disease, nodding disease;Uganda
Influenzavirus A;China (Hong Kong)
Wheat allergy;Japan
Avian influenza;Thailand
Foot & mouth disease;India (Kerala)
MERS-CoV;Saudi Arabia
Malaria;Greece
COVID-19;USA
Amebic meningoencephalitis;Pakistan
Equine herpesvirus;USA (multistate, Illinois)
Typhoid fever;Rwanda (Ruhengeri)
Influenza;Kazakhstan
Chemical weapons;Syria
Foot & mouth disease;Saudi Arabia
Koi herpesvirus disease;Ireland (Dublin)
Botulism;Ireland (Meath, Kildare)
Undiagnosed hemorrhagic fever;Angola
Kunjin/Murray Valley encephalitis viruses;Australia
African swine fever;Taiwan, Viet Nam
Upper respiratory disease;USA (South Dakota)
Avian influenza;Germany (Lower Saxony)
Rabies;USA (Georgia, South Carolina)
Salmonellosis;Australia (New South Wales)
Multisystemic wasting syndrome;New Zealand
Poxvirus;USA (Florida)
COVID-19;Poland
Tularemia;USA (Massachusetts)
Hepatitis C;USA (New Hampshire)
Cholera, diarrhea & dysentery;Nil
Hantavirus;Americas, Bolivia (La Paz)
MERS-CoV;Saudi Arabia
Yellow fever;Africa, Sudan (Darfur)
Carbon monoxide poisoning;Bahamas
Clostridium difficile;Canada (British Columbia)
Botulinum toxin;Brazil
Meningitis, meningococcal;New Zealand
Measles;Nil
Diphtheria;United Kingdom
Cholera;Kenya (Kalokol)
Yellow fever;Brazil, Europe
African swine fever;China (Hong Kong)
E. coli EHEC;USA
Polio;China (Qinghai)
Salmonella;Nil
West Nile virus;Russia (Volgograd, Rostov)
Typhoid fever;Tajikistan (Dushanbe)
Classical swine fever;Slovakia
Anthrax;Canada
Phocine distemper virus;United Kingdom
Rabies;United Kingdom
Vibrio infections;USA
Yellow fever;Senegal, Gambia
Crimean-Congo hemorrhagic fever;Turkey
Rabbit hemorrhagic disease;USA
Pertussis;USA
Measles;Kenya
Nil;Nil
Avian influenza;China
Undiagnosed disease;Argentina
Root-knot nematode;USA
Schmallenberg virus;Nil
E. coli;USA
Ehrlichiosis;Nil
Equine encephalitis;Mexico, Colombia
Herpesvirus encephalitis;India
Nil;French Guiana
Scrub typhus;Nepal
Fungal diseases;Australia, South Africa
MERS-CoV;Saudi Arabia
Newcastle disease;USA
Anthrax;Russia
Plague;Malawi
Legionellosis;Spain
Legionellosis;United Kingdom
Avian influenza;Egypt
Undiagnosed disease;Indonesia
Hantavirus;Argentina
Ebola;Democratic Republic of the Congo
Fireblight;Australia
Salmonellosis;Nil
Ebola;Guinea
Nil;Nil
Hand, foot & mouth disease;China
Tularemia;Sweden
White nose syndrome;USA
Hepatitis, HIV/AIDS;Sudan
Tularemia;USA
Chromobacterium violaceum infection;USA
Avian influenza;United Kingdom
Equine influenza;USA
Zika virus;New Zealand, Cook Islands
Cysticercosis;Argentina
Panama disease;China
Undiagnosed rash;Cameroon
Avian influenza;Cote d'Ivoire
Rift Valley fever;Mali
Swine fever;Spain
Brucellosis;China
Foot and mouth disease;Venezuela
Undiagnosed illness, Klebsiella;Papua New Guinea
Foot and mouth disease;Saudi Arabia
Avian influenza, human;Viet Nam
Dengue/DHF;Nil
Yellow fever;Mali
Kyasanur Forest disease;India
Brucellosis;United States
Nil;Nil
Anthrax;United States
Chronic wasting disease, cervids;United States
Avian influenza, human;South Korea, Malaysia
BSE?;Japan
Invasive mosquito;United States
Japanese encephalitis;Australia
Measles;Ireland, New Zealand, United States
Yellow fever;Liberia
Ebola hemorrhagic fever;Democratic Republic of the Congo
Rabies;United States
Hantavirus;Ecuador
Anthrax;Romania
Scrapie;Canada
Brucellosis;Israel
European foulbrood, apis;Czech Republic
MERS-CoV;South Korea, China, Saudi Arabia, Oman
Legionellosis;Australia
COVID-19;United States
Chytrid fungus, frogs;Nil
Lymphogranuloma venereum;United States
Malaria;Italy
Avian influenza;Nil
Ebola virus disease;Sierra Leone, Democratic Republic of the Congo
COVID-19;Australia
Salmonellosis, st Enteritidis;Canada
Bovine neonatal pancytopenia;Nil
Cholera, diarrhea & dysentery;Nil
Salmonellosis, st Carrau;United States
Lassa fever;Nigeria
Undiagnosed die-off, freshwater species;Bolivia
Infant botulism;Canada
West Nile virus;Nil
Avian influenza, human;China
Foot & mouth disease;Venezuela
Anthrax;Italy
Crayfish plague;United Kingdom
Konzo, cassava foodborne paralysis;Cameroon
Rift Valley fever;Madagascar
Tomato brown rugose fruit virus;Syria
Adenovirus hemorrhagic disease;United States
Theileria, cattle;Zimbabwe
Avian influenza;Nil
Koi herpesvirus disease;South Africa
Q fever;Croatia
Nil;Nil
Avian influenza;Nil
COVID-19;South Korea
Sheep pox;Kyrgyzstan
Japanese encephalitis;Australia
Canine distemper;USA
Anthrax;Russia
Nil;Nil
Lassa fever;Sierra Leone
E. coli O157;USA
SARS;Nil
Campylobacteriosis;New Zealand
Undiagnosed deaths;South Sudan
Foot & mouth disease;Israel
Foot & mouth disease;Zimbabwe
Streptococcus, group A, scarlet fever;United Kingdom
Influenza pandemic (H1N1);Nil
West Nile virus;Nil
Hantavirus infection;Slovenia
Influenza;USA
Plague, bubonic;Mongolia
Cholera, diarrhea & dysentery;Nil
Measles;Zimbabwe
Campylobacteriosis;USA
Salmonellosis, serotype Paratyphi B;USA
Influenza;China
Ehrlichiosis;Australia
MERS-CoV;Saudi Arabia
Brown streak, cassava;Malawi
St. Louis encephalitis;USA
Avian influenza;Netherlands
Anthrax;Kyrgyzstan
Scrub typhus;India
Avian influenza, human;Viet Nam
Rabies;Spain
Mycoplasma gallisepticum;Canada
Botulism, equine;USA
Ebola;Democratic Republic of the Congo
Undiagnosed disease, swine;Ecuador
Pertussis;New Zealand
Brucellosis, porcine;Germany
Lumpy skin disease;Laos
Salmonellosis;USA
Mumps;USA
African swine fever;Cape Verde
Undiagnosed encephalitis;Bangladesh
West Nile virus;United States (Indiana)
Ebola virus disease;Guinea, South Africa
Leptospirosis;Australia (New South Wales)
Ebola virus disease;United States, United Kingdom
Rabies;United States (Iowa)
Avian influenza;South Africa
Japanese encephalitis;Malaysia
Nil;Latvia
Foot and mouth disease;Russia (Far East)
Nil;Nil
Anthrax;Argentina (Buenos Aires)
Ebola hemorrhagic fever;Sudan (Western Equatoria)
Rabies;United States
Classical swine fever;Germany (Westphalia)
Eastern equine encephalitis;United States (North Carolina)
Undiagnosed fungus;Uganda (Kampala)
West Nile virus;United States (California)
Yellow fever;Netherlands, Suriname
American foulbrood;South Africa
E. coli;United Kingdom (Scotland & England)
Measles;Nil
Pertussis;Australia (New South Wales)
E. coli O157;United States (North Carolina)
Malaria;Venezuela (Bolívar)
E. coli O157;Canada
Cowpox;France
Salmonellosis;Nil
Tuberculosis, bovine;Canada (Wood Buffalo National Park)
SARS;Nil
E. coli EHEC;United States
Lassa fever;United Kingdom, Nigeria
Nil;Nil
Chikungunya;India (Karnataka)
Streptococcus suis;United States (Iowa)
Botulism;New Zealand (Wellington)
COVID-19;North Korea, Nil
Undiagnosed disease;China
Acute febrile disease;Iceland
COVID-19;Netherlands (North Brabant), Denmark
Diphtheria;Norway, Mozambique
Chlamydia trachomatis;Australia
Rift Valley fever;Nil
Nil;United States (Washington)
Pertussis;United States (Utah)
Varicella;Pakistan (Punjab)
Hantavirus;United States (Louisiana)
Epizootic hemorrhagic disease;United States (Louisiana)
Undiagnosed deaths, bovine;India (Odisha)
Poliomyelitis;Nil
West Nile virus;Nil
Anthrax;United States
Foot and mouth disease;Zimbabwe
Chikungunya;Philippines
E. coli EHEC;United States
Bronchiolitis obliterans;United States
Feline spongiform encephalopathy;Nil
Avian influenza;Togo
Pertussis;European Union
West Nile virus;Western Hemisphere
West Nile virus;United States
West Nile virus;United States
Equine herpesvirus;Canada
Syphilis, Gonococcal disease;Malawi
Rabies;United States
Foot and mouth disease;Taiwan
BSE;United Kingdom
Foot and mouth disease;Russia
Anthrax;Canada
Hepatitis A;United States
Toxic ingestion;China
Vibrio vulnificus;United States
Infectious salmon anemia;Chile
Avian influenza;China
Yellow fever;Africa
Pepper mild tigre begomovirus;Mexico, United States
Scrub typhus;Thailand
Cholera;Haiti, Dominican Republic
Bluetongue;France
Mycoplasma gallisepticum;United States
Salmonellosis;United States
Measles;Nigeria, Kenya
Avian influenza;India
Pneumonia;United States
Colony collapse disorder;Nil
Parechovirus;United Kingdom
Undiagnosed deaths;Lithuania
Avian influenza;Israel
Avian influenza;China, Indonesia, Vietnam
Hantavirus;China
Foot and mouth disease;Kuwait
Banana bunchy top virus;Tanzania
Foot and mouth disease;India
Equine influenza;Ecuador
Anthrax;Italy
Koi herpesvirus disease;Iraq
COVID-19;China, South Korea
Norwalk-like viruses;Nil
Rabies;Argentina
Lyme Disease;Germany
Malaria;Venezuela
Influenza A (H1N1);United States of America
Pseudomonas aeruginosa;Belgium
Bluetongue;Belgium
Nil;Nil
Lumpy skin disease;Nil
Canine distemper;United States of America
Yellow fever;Guinea
Yellow fever;Brazil
Tomato yellow leaf curl virus;Australia
E. coli O157;United Kingdom
Anthrax;Bulgaria
Pepino mosaic potexvirus;Spain
Avian influenza;Indonesia
Clubroot;Australia
Black pod;Côte d'Ivoire, Ghana
E. coli O157;Canada
Bluetongue;Croatia, Turkey
MERS-CoV;Qatar, Saudi Arabia
Avian influenza;Belgium
Equine infectious anemia;Netherlands
Hepatitis E;Namibia
Vibrio vulnificus;United States of America
Avian influenza;China, Hong Kong
Ebola;Liberia
Cholera, diarrhea & dysentery;Haiti
Viral gastroenteritis;Nil
Avian influenza;Canada
Nil;Sweden
Late blight;Papua New Guinea
Avian influenza;Indonesia
Anthrax;Russia
Yersiniosis;United States of America
Salmonellosis;Norway
Red tide;India
Hemorrhagic fever with renal syndrome;France
Yersinia enterocolitica;United Kingdom
Botulism;United States of America
Legionellosis;United Kingdom
Measles;United States of America, United Kingdom
Hepatitis E virus;Uganda
Rabies;Pakistan
West Nile virus;United States of America
Avian influenza;Cambodia
Rabies;Ukraine
Avian influenza;Israel, Portugal
Malaria;Qatar
Bumblebee die-off;Canada
Avian influenza;Vietnam
Yellow fever;Liberia
Streptococcus, group A invasive;Belgium
Ebola;Russia
Influenza;Nil
Poliomyelitis;Pakistan, Afghanistan
Rabies;Israel
Tick-borne encephalitis;Russia
Dengue/DHF;Nil
Ebola virus disease;Democratic Republic of the Congo
Epizootic hemorrhagic disease;USA
Meningitis, bacterial;Nigeria
Undiagnosed disease;Sudan
Eastern equine encephalitis;USA
Yellow fever;Angola
Equine infectious anemia;USA
Scald;Australia
White nose syndrome;Canada
Zika virus;Nil
Avian influenza;South Africa
Salmonellosis;USA
Plague;USA
Salmonellosis;Malaysia
Lasalocid toxicity;United Kingdom
Amoebiasis;Philippines
Small hive beetle infestation;Costa Rica
Hand, foot & mouth disease;Malaysia
Salmonellosis;USA
African swine fever;Taiwan, Thailand
Equine rhinopneumonitis;Spain, Germany, Belgium
Avian influenza;China
Undiagnosed deaths;Botswana
Meningitis, bacterial;United Kingdom
Cholera, diarrhea & dysentery;Nil
West Nile virus;Germany
Botulism;USA
Vesicular stomatitis;USA
Pertussis;New Zealand
Avian influenza;Czech Republic
Eastern equine encephalitis;USA
Measles;United Kingdom
Clostridium diseases;United Kingdom
Avian influenza;China
Cholera;Niger
Melioidosis;Malaysia
Rhodococcus equi & Arcanobacterium haemolyticum;Nil
Diphtheria;France
Guillain Barre syndrome;Mexico
Foot & mouth disease;Mongolia
Pink snow mould;USA
Newcastle disease;Sweden
Eastern equine encephalitis;USA
Bacterial ring rot;France, Slovakia, Finland
Pertussis;Americas, Europe, Australia
Newcastle disease;United States
Eastern equine encephalitis;Canada
Measles;United States
Salmonella typhimurium DT104;Denmark
Avian influenza;Taiwan
Botulism;United States
E. coli;Germany, Denmark, Sweden
Nil;United States
Bluetongue;Serbia
SARS;Nil
Foot & Mouth Disease;Zimbabwe
Bluetongue;Nil
Nil;Republic of the Congo
Nil;Australia
Japanese encephalitis;India
COVID-19;Nil
Leishmaniasis;Spain
Nil;India
Equine encephalosis;Israel
Nil;Nil
Chikungunya;Indonesia
Crimean-Congo hemorrhagic fever;South Africa
Nil;Pakistan
Nil;Netherlands, Spain
COVID-19;South America, China
Influenza A (H1N1);Nil
Avian influenza;Iraq
Avian influenza;Cote d'Ivoire
Chikungunya;Myanmar
MERS-CoV;Saudi Arabia
Nil;India
Equine herpesvirus;United States
Avian influenza;China
Avian influenza;Vietnam
Nil;United States
Tick paralysis;United States
Leishmaniasis;Colombia
Plague;United States
Foot & mouth disease;South Africa
Malaria;India
Ebola;Congo DR
Avian influenza;Indonesia, Iran
Moko disease;Suriname
Salmonellosis;Australia
Pigeon rotavirus;Australia
Avian influenza;Switzerland
Tuberculosis;United States
SARS;Nil
Vibrio vulnificus;China (Hong Kong)
E. coli EHEC;United States
Rabies;Philippines
Cholera;Pakistan
Dengue, DHF;Trinidad and Tobago
Undiagnosed disease, porcine;Cambodia
Campylobacteriosis;United States
Listeriosis;Italy
Yellow Fever;Brazil
Chronic wasting disease, cervid;United States
Anthrax;Tajikistan
Malaria;Guyana
Legionellosis;United States
Undiagnosed illness;Cambodia
Avian influenza;Germany, Denmark, Indonesia
Prion disease;Nil
Scrub typhus;China
Trypanosomiasis;Peru
Salmonella typhimurium;Japan
Chikungunya;India
Cholera, diarrhea & dysentery;Nil
Salmonella;United States
Equine herpesvirus;United States
Chikungunya;India
Foot & mouth disease;Israel
Influenza;Nil
Anthrax;India
Infant botulism;United States
Epizootic ulcerative syndrome;South Africa
Avian influenza;Egypt
Salmonellosis;United Kingdom, Ireland
Rabies;Netherlands
E. coli O157;United Kingdom
Scrapie;Canada
Anthrax;Sweden
Mushroom poisoning;Ukraine
Hantavirus pulmonary syndrome;Chile
BSE;United Kingdom
Melioidosis;Brazil
Rhinotracheitis, bovine;Switzerland
Light leaf spot;Ireland, United Kingdom
Undiagnosed fatal illness;India
Avian influenza;China
Influenza;Canada, United States
Aeromonas hydrophila?;Indonesia
Newcastle disease;Russia
Rift Valley fever;South Africa
Mycoplasma bovis;New Zealand
Undiagnosed outbreak;Nigeria
Avian influenza;Germany
E. coli EHEC;United States
Equine herpesvirus;USA
Influenza;USA
Eastern equine encephalitis;USA
Zika virus;Americas, Asia
Vibrio vulnificus;USA
Equine herpesvirus;USA
Undiagnosed illness;Russia, China
Yellow fever;Peru
Hantavirus pulmonary syndrome;Chile
E. coli O104;European Union
African swine fever;Tanzania
COVID-19;Nil
Xylella fastidiosa;Brazil
Dengue;Nil
Kyasanur Forest disease;India
Epizootic hemorrhagic disease;USA
Newcastle Disease;China
Nil;Uganda
Legionellosis;Italy
Creutzfeldt-Jakob disease;France
Nil;USA
Avian influenza;Thailand
Rabies;Russia
Contagious equine metritis;United Kingdom
Hepatitis A;USA
Avian influenza;Canada
Avian influenza;Australia
Bluetongue virus;Nil
Cholera, diarrhea & dysentery;Americas
African swine fever;Mauritius
Brown streak disease;Zambia
Avian influenza;Egypt
Phakopsora sp.;South Africa
St. Louis encephalitis;USA
Rabies;United Kingdom
Hand, foot, and mouth disease;Japan
Malaria;South Korea
Japanese encephalitis;China
Plague;USA
Viral hepatitis;Nil
Foot and mouth disease;United Kingdom
Ebola;Guinea
Rabies;USA
Foot and mouth disease;Bulgaria
Streptococcus equi;USA
Hendra virus;Australia
Poliomyelitis;Nigeria
Leishmaniasis;Cameroon
Creutzfeldt-Jakob disease;Nil
COVID-19;China, Iran, Italy
Foot rot, false smut;India
E. coli EHEC;United Kingdom
Tomato geminiviruses;Brazil
Brucellosis;Uruguay
Rabies;United States of America
Monkeypox;Nil
Anthrax;Kenya
Aflatoxin-producing fungi;Nil
West Nile virus;Israel
West Nile virus;United States of America
Eastern equine encephalitis;United States of America
Avian influenza;Canada
Foot & mouth disease;Japan
New World screwworm;United States of America
Foot & mouth disease;Nil
Sweet potato viruses;Spain
E. coli O157;United Kingdom
Foot & mouth disease;Taiwan
Hantavirus;Panama
Bovine tuberculosis;United Kingdom
Food poisoning;China
Foodborne illness;United States of America
Pepino mosaic virus;Hungary
Vancomycin resistant cocci;Nil
Foot & mouth disease;Argentina
Avian influenza;Indonesia
Cholera;Belize
Syphilis;New Zealand
Avian influenza;Lebanon
Ebola hemorrhagic fever;Kenya
Glanders;Switzerland
Influenzavirus A;Nil
MERS-CoV;Nil
Hantavirus;Turkey
E. coli EHEC;United Kingdom
Hantavirus pulmonary syndrome;Chile
Influenza, avian H7 serotype;Australia
Avian influenza;Italy, Sweden
Hantavirus infection;China
Cholera, diarrhea & dysentery;Nil
Potato virus Y;United States of America
Pertussis;United States of America, Australia
Erwinia papayae;Malaysia
Hand, foot & mouth disease;Malaysia
Novel coronavirus;Saudi Arabia
Avian influenza;Japan
MERS-CoV;Saudi Arabia
Mumps;United States of America
Poison plant;Canada, United States of America
Nil;Nil
Epizootic ulcerative syndrome;Taiwan 
Influenza H3N2;USA 
Influenza;USA 
Food poisoning;South Africa 
Bluetongue;Italy 
Pertussis;Canada 
Measles;Zimbabwe 
Porcine epidemic diarrhea;Canada 
West Nile virus;Nil 
Nil;Japan 
Anthrax;Kazakhstan 
Blister beetle poisoning;USA 
Anthrax;India 
Nil;USA 
Mycobacterium abscessus;USA 
Cholera,diarrhea & dysentery;Yemen 
Varicella;Nil 
Foot & mouth disease;United Kingdom 
Nil;Malaysia 
Epizootic hemorrhagic disease;Tunisia 
Monkeypox;Nil 
COVID-19;Antarctica,South Africa,China 
Vibrio parahaemolyticus;Canada 
Anthrax;Australia 
Streptococcus group A,scarlet fever;United Kingdom 
Tularemia;Russia 
Crimean-Congo hemorrhagic fever;Pakistan 
Hepatitis A;USA 
Anthrax;Ethiopia 
Avian influenza;Vietnam 
Avian influenza;Egypt 
Malaria;Myanmar 
E. coli EHEC;USA 
Rabies;Bolivia 
Rabies;Nepal 
Blackleg;Argentina 
Avian influenza;South Africa 
Equine herpesvirus type 1;United Kingdom 
Psittacosis;United Kingdom 
Listeriosis;South Africa 
Influenza;China 
Beet mosaic virus;China 
Avian influenza;Nigeria 
Hand foot & mouth disease;Singapore,China,Vietnam 
Plague;USA 
