Stripe rust;India
Influenza;Nil
Alcohol poisoning;Cambodia
Gastroenteritis;China (Hong Kong)
Dengue;Nil
Hantavirus pulmonary syndrome;United States of America
Avian influenza;Turkey
Gastroenteritis;Turkey
Gastroenteritis;New Zealand
Kunjin/Ross River/Murray Valley encephalitis viruses;Nil
Avian influenza;United States of America
Equine herpesvirus;United States of America
Koi herpesvirus disease;Italy
MERS-CoV;Saudi Arabia
Campylobacteriosis, E. coli O157;United States
Dengue, DHF;Nil
Foot and mouth disease, bovine;Kazakhstan
Lassa virus;Nil
COVID-19;Global, Peru, Brazil
African swine fever;Russia
Kunjin virus, Barmah Forest virus, Ross River virus, Murray Valley encephalitis virus;Australia
Mumps;United Kingdom
Nil;Australia
African swine fever;South Korea
Mumps;United States
Botulism;United States
Gastroenteritis;United States
Equine herpesvirus;United States
COVID-19;Nil
Dickeya blackleg;North America
Pertussis;New Zealand, United States, Australia, Spain
Tuberculosis, elephants;Nepal
Classical swine fever;Brazil
Avian influenza;China
Diarrheal shellfish poisoning toxin;Spain
Tetanus;Italy
Hepatitis C;United Kingdom
Phocine distemper virus;Sweden
E. coli EHEC;United States
Anthrax;Europe
Anthrax;India
African swine fever;Moldova
Nil;Japan
Influenza pandemic (H1N1);Nil
Poisoning, pork;China
Japanese encephalitis;India
Tularemia;United States
Japanese encephalitis;India
Foot and mouth disease;Israel
Clostridium perfringens;Nil
Tick-borne encephalitis;Russia
Anthrax;United States
Rabies;Brazil
Nil;India
Japanese encephalitis;India
Foot and mouth disease;Zimbabwe
Corridor disease, bovine;Zambia
Foot and mouth disease, cattle;Russia
Meningitis, meningococcal type A;Russia
Angiostrongylus cantonensis;Taiwan
Nil;Nil
Equine influenza;Italy
Influenza, swine, human;United States
Smallpox;Nil
Chronic wasting disease;United States of America
Avian influenza;Thailand
Avian influenza;Nil
COVID-19;Middle East, North Africa
E. coli O157;United Kingdom
Hendra virus;Australia
Avian influenza;Sweden
Avian influenza;China
Foot & mouth disease;Kazakhstan
Infectious salmon anemia;Canada
Mumps;United States of America
Hemorrhagic septicemia;Kazakhstan
Creutzfeldt-Jakob disease;United States of America
Ciguatera poisoning;India
Foot & mouth disease;Philippines
Trichinosis;Europe
MERS-CoV;Qatar, Saudi Arabia
Anthrax;Ukraine
Malaria;Egypt
Lassa fever;United Kingdom
Avian influenza;Indonesia
Chikungunya;Caribbean
Epizootic hemorrhagic disease;United States of America
Dengue;Nil
MERS-CoV;Saudi Arabia
Influenza;Israel
Japanese encephalitis;Taiwan
African swine fever;Georgia
Undiagnosed deaths;India
Anthrax;Germany
Rodenticide poisoning;South Africa
Vibrio parahaemolyticus;North America
Hepatitis C;United States of America
Die-off, Asiatic lion;India
Babesiosis;Croatia
Legionellosis;United States of America
Equine herpesvirus;United States of America
Newcastle disease;Romania
Tuberculosis;United States of America
Viral gastroenteritis;Nil
Anthrax;Australia
Anthrax;Ethiopia
Poliomyelitis;Pakistan
Botulism;Italy
Avian influenza;Europe
Diphyllobothriasis;Brazil
Leptospirosis;India
Food poisoning;Philippines
Ebola;Democratic Republic of the Congo
Rift Valley fever;Kenya, Somalia
Hepatitis C;Russia
Nil;Nil
Melioidosis;Belgium, Madagascar
Japanese encephalitis;India
Bluetongue;Brazil
Japanese encephalitis;India
COVID-19;USA
MERS-CoV;Saudi Arabia, South Korea
Legionellosis;Australia
BSE?, ostrich;Germany
Bovine tuberculosis;France
Avian influenza;Viet Nam
Severe fever with thrombocytopenia syndrome;China
COVID-19;USA
Avian influenza;United Kingdom, Thailand
Measles;Nil
Leishmaniasis, visceral;Ethiopia
Rabies;Afghanistan
Undiagnosed respiratory disease;Myanmar
Q fever;Spain
Nil;USA
Swine vesicular disease;Italy
Ebola;Congo DR
Influenza virus;Nil
Mycoplasma bovis;USA
St Louis encephalitis;Canada
Avian influenza;Egypt
Nil;Nil
Trypanosomiasis (Chagas disease);Brazil
Leafroll disease, grapevine;China
Equine herpesvirus;USA
Avian influenza;Ukraine, Romania, Viet Nam
Anthrax;Bhutan
Ross River virus;Australia
Avian influenza;Netherlands
Nil;Australia
Brucellosis;USA
Lumpy skin disease;Turkey
Hand, foot & mouth disease;Malaysia
Cholera, diarrhea and dysentery;Nil
Haff disease;Brazil
Rabies;USA
Bluetongue;Spain, United Kingdom
Nil;USA
Tuberculosis;Nil
MERS-CoV;Saudi Arabia
Gonococcal disease;USA
Potomac horse fever;USA
Anthrax;Australia
Anthrax;Bangladesh
Plague;USA
Malaria;Tanzania
Tuberculosis;India
MERS-CoV;Saudi Arabia
West Nile virus;Nil
Amebic meningoencephalitis;USA
West Nile virus;Canada
Measles;Nil
Hantavirus pulmonary syndrome;USA
Lumpy skin disease;Israel
Hantavirus;Chile
Avian influenza;Japan
Anthrax;Kyrgyzstan
Avian influenza;USA
HIV;India
Anthrax;Moldova
COVID-19;Nil
Nil;Canada
Creutzfeldt-Jakob Disease;Nil
Avian influenza;United Kingdom, Greece
Foot & mouth disease;Mongolia
Eastern equine encephalitis;USA
Measles;Canada
E. coli;Denmark
Anthrax;China
Ranavirus;Australia
Hantavirus;Panama
Equine infectious anemia;USA
Shigellosis;USA
West Nile virus;Portugal
Foot & mouth disease;Malawi
Anthrax;Nepal
Lyme disease;Canada
Opistorchiasis;Russia
Nil;India
Nil;Nil
Hepatitis A;Australia
Measles;Nil
Tomato leaf curl virus;France
Angiostrongylus meningitis;China
Rabies;Bangladesh
Avian influenza;Indonesia
Anthrax;India
Measles;Australia
Coronavirus;USA
Influenza A;China
Influenza;Nil
Anthrax;Kazakhstan
American foulbrood;United Kingdom
Anthrax;USA
Hantavirus;USA, Louisiana, Colorado
Salmonellosis;USA
West Nile virus;USA, Florida
Streptococcus suis;China
Dengue, Dengue Hemorrhagic Fever;Nil
Rabies;USA
Peste des petits ruminants;Bangladesh
SARS;Nil
Chikungunya;Malaysia, Sabah
Sorghum ergot;Australia
Squirrel pox;United Kingdom, Scotland
Aspergillosis;Spain, Madrid
Foot & mouth disease;Namibia
Influenza;Nil
Nipah virus;Malaysia
Plague;Mongolia, Bayan-Olgii
Wheat mosaic virus;China
Shigellosis;Taiwan
Measles;Africa, Nigeria, Bayelsa
Gonococcal disease;United Kingdom
Tick-borne encephalitis virus;Latvia
West Nile virus;Dominican Republic
Viral gastroenteritis;Nil
Crimean-Congo hemorrhagic fever;Iran
Heartwater;Kenya, Marsabit
West Nile virus;Nil
Phocine distemper virus;United Kingdom
Anthrax;Kyrgyzstan
African swine fever;Europe, Poland, Warmian-Masurian
Influenza;Germany, Saudi Arabia
Hantavirus;Bolivia
Tularemia;Russia, European
Botulism;France
West Nile virus;USA
MERS-CoV;Saudi Arabia
Pertussis;USA, California
Bartonellosis;Ecuador
Undiagnosed diseases;South Sudan, Unity
Leaf blight;Bangladesh, Khulna
Ebola;Congo DR, Nord Kivu, Ituri
Hepatitis A;USA, California
Lassa fever;Sierra Leone
Undiagnosed die-off;China, Fujian
Foot & mouth disease;North Korea, Pyongyang, Workers' Party of Korea
Ebola hemorrhagic fever;Uganda
Bluetongue;Russia
Dengue, Dengue Hemorrhagic Fever;Nil
Influenza A (H1N1);Nil
African swine fever;Ghana, Northern region
Simian viruses;Nil
Bovine spongiform encephalopathy;Canada
Cholera;Africa
Cholera, diarrhea & dysentery;Yemen
Dengue;USA
Nil;Nil
Impatiens necrotic spot virus;Greece
Crimean-Congo hemorrhagic fever;Turkey
Post weaning multisystem wasting syndrome;New Zealand
Anthrax;Iran
Meningococcal disease;Nil
Diethylene glycol contamination;Panama
Rift Valley fever;South Sudan
Japanese encephalitis;Malaysia
Rabbit hemorrhagic disease virus;Nil
Nil;Nil
Hendra virus;Australia
Hemorrhagic disease;USA
Angiostrongylus cantonensis;USA
Amebic meningoencephalitis, primary;USA
Rabies;USA
Avian influenza;China
Atypical myopathy;Europe
Malaria;France
Lungworm;United Kingdom
Nil;Nil
Anthrax;Zambia
Panicle blight;Malaysia
Ebola;Nil
Anthrax;USA
Q fever;USA
Tuberculosis;Nepal
Koi herpesvirus disease;USA
Rabies;Iraq
Foot and mouth disease;United Kingdom
Equine influenza;Australia
Skin disorder;United Kingdom
Dengue fever;Honduras
HIV/AIDS;Nil
Methanol poisoning;Iran
Rabies;Ecuador
Bovine spongiform encephalopathy;Nil
Chemical weapons;Syria
Complex vertebral malformation;Denmark
Pertussis;USA
West Nile virus;USA
Hepatitis A;Bulgaria
Newcastle disease;Israel
HTLV-1;Australia
Syphilis;New Zealand
West Nile virus;United States of America
Nil;Nil
Chikungunya;India
Nil;Cote d'Ivoire
Influenza A (H1N1);Nil
Cholera;Venezuela
Foot & mouth disease;Japan
African swine fever;Moldova
Salmonellosis;France, Italy
Rabies;Mexico
Malaria, artemisinin resistance;Nil
Anthrax;South Africa
Lumpy skin disease;Saudi Arabia
African swine fever;Ukraine
Yellow fever;Nigeria
Cholera, diarrhea & dysentery;Yemen, Asia
Eastern equine encephalitis;United States of America
West Nile virus;United States of America
Undiagnosed deaths;India
Cholera, diarrhea & dysentery;Bangladesh
Undiagnosed deaths;Kenya
Escherichia albertii;Japan
Avian influenza;United States of America
Hemorrhagic fever with renal syndrome;Russia
Crimean-Congo hemorrhagic fever;South Sudan, Uganda
West Nile virus;Palestinian Authority
Measles;South Africa
Botulism;Denmark, Norway
Rabies;Uganda
Leptospirosis;Canada
Rotavirus;Russia
Thallium poisoning;United States of America
West Nile virus;Nil
Anthrax;China
Tularemia;United States of America
Equine influenza;United Kingdom, Ireland
Foodborne disease;Korea
Legionellosis;United States of America
Eastern equine encephalitis;Panama
COVID-19;China, Iran, Italy, WHO
E. coli EHEC;France, Germany, Denmark
Rabies;Canada
Invasive mosquito;Canada
Bluetongue;Hungary
Hantavirus pulmonary syndrome;Canada, Bolivia
Newcastle disease;United States of America
Infectious diseases;Russia
Anthrax;Bulgaria
Influenza vaccines;Nil
Ebola hemorrhagic fever;Democratic Republic of the Congo
Avian influenza;China
Avian influenza;China
Lassa fever;Sierra Leone
Bluetongue;Spain
Malaria;Venezuela
Legionellosis;Australia
African swine fever;China
Avian influenza;Indonesia
Salmonellosis;USA
Avian influenza;China, Hong Kong
Methanol poisoning;Nicaragua
MERS-CoV;Saudi Arabia
Rabies;USA
Human enterovirus D68;Denmark
Yellow fever;Cote d'Ivoire
Crimean-Congo hemorrhagic fever;Yugoslavia
Apple proliferation phytoplasma;Germany
Foodborne illness;Nigeria
Japanese encephalitis;India
Poliomyelitis;India
Foot & mouth disease;Palestinian Authority, Gaza
Avian influenza;USA
Listeriosis;USA
Influenza pandemic;Taiwan
Feline panleukopenia;USA
Avian influenza;China
Cholera, diarrhea & dysentery;Nil
Brucellosis;Czech Republic, Turkey
Foot & mouth disease;Algeria
African swine fever;Caucasus
Measles;Kazakhstan
Lyme disease;USA
Chikungunya;India
Climate change, disease impact;Nil
Simian viruses, potential for human infection;Nil
Rift Valley fever;Tanzania
Trichinellosis;Germany, Poland
Smallpox virus, retention of stocks;USA
Anthrax;Canada
Acute respiratory syndrome;East Asia
Methanol poisoning;Peru
Undiagnosed hemorrhagic fever;India
Mumps;New Zealand, USA
Avian influenza;Laos
Ebola;Nil
Melioidosis;USA
Infant botulism;USA
Foot & mouth disease;South Africa
Anthrax;Russia
Anthrax;Spain
Campylobacteriosis;USA
Powassan virus encephalitis;USA
Nil;Japan
Adenovirus 14-associated pneumonia;USA
Rabies;China
Acinetobacter;Canada
Ephemeral fever, bovine;Australia
Stripe rust;Turkey, Syria
Botulism;USA
Avian influenza;Nigeria
West Nile virus;USA
Crimean-Congo hemorrhagic fever;Pakistan
Malaria;United Kingdom
Campylobacteriosis;United Kingdom
Leishmaniasis;India
Foot & mouth disease;Philippines
Salmonellosis;Ireland
Coronaviridae;Nil
Yellow fever;South America
Nipah virus;Malaysia
Craniosynostosis;Nil
COVID-19;USA, Israel
Rimerella anatipestifer;China
Bluetongue;Canada
Drug abuse;USA
Hand, foot & mouth disease;China
Ebola;Nil
Anthrax;United Kingdom
Avian influenza;USA
Avian influenza;Pakistan
Rabies;Canada
Influenza A (H1N1);Egypt
Hantavirus pulmonary syndrome;USA
Syphilis;United Kingdom
Bluetongue;Netherlands
Pertussis;USA
Infectious hematopoietic necrosis;USA
COVID-19;Nil
Measles;USA
Legionellosis;Australia
Psittacosis;Argentina
Cyclosporiasis;USA
Ebola virus disease;Canada, North Korea
Brucellosis;Canada
Salmonellosis;Australia
Eastern equine encephalitis;USA
Anthrax;India
Leishmaniasis;USA
Hantavirus;Panama
Aspergillosis;Belgium
Annual ryegrass toxicity; Australia
Epizootic hemorrhagic disease; United States of America
Rabies; United Kingdom
E. coli; Norway
Avian influenza; Germany
Salmonellosis; United States of America
Yellow canopy syndrome; Australia
Botulism; United States of America
African swine fever; Myanmar
Chronic wasting disease; United States of America
Yellow fever; Brazil
Take-all; United Kingdom
West Nile virus; United States of America
Rabies; United States of America
Avian influenza; Laos, Thailand
Nil; India
Dengue; Nil
Arboviral encephalitis; Australia
Citrus canker; United States of America
Avian influenza;Viet Nam
Encephalitis; Philippines
MERS-CoV; Saudi Arabia
Dengue; Nil
Anthrax; United States of America
Meningococcal vaccine; Nil
Poisoning; Japan
Arenavirus; Australia
Rabies; United States of America
Ribavirin; Sierra Leone
Undiagnosed die-off; United Kingdom
COVID-19; Nil
Poliomyelitis; Nil
African horse sickness; Thailand
Crimean-Congo hemorrhagic fever; South Africa
West Nile virus; Russian Federation
Bluetongue; Australia
Rabies; Russian Federation
Anthrax; United States of America
Meningitis; Australia
Avian influenza; China
Cholera; China
Influenza; Australia
Rabbit hemorrhagic disease; United Kingdom
Legionellosis; United States of America
Malaria; Greece
Foot & mouth disease; Republic of Korea
Ebola; Democratic Republic of the Congo
Undiagnosed disease; Samoa
Leishmaniasis; Greece
Rift Valley fever; Kenya
Undiagnosed disease;India
Tomato yellow vein streak virus;Brazil
Hand, foot & mouth disease;China
Anthrax;Armenia
Chikungunya;Pakistan
Peste des petits ruminants;Kenya
Invasive mosquito;Cyprus
Tuberculosis;China
Nil;Nil
Greening disease;Colombia
Japanese encephalitis;India
Carbapenem-resistant K. pneumoniae;European Union
Anthrax;Italy
Viral hemorrhagic fever;Kenya
Cyclosporiasis;USA
Nil;Nil
Hospital supply contamination;Japan
BSE;Ireland
Tick-borne diseases;Russia
Bluetongue;Nil
Dengue;India
Dengue;Americas
Hepatitis A;New Zealand
Hepatitis E;Niger
Foodborne illness;USA
Cowpox;Brazil
Influenza A;South Korea
Filariasis;Tonga
African swine fever;Armenia
Cholera;Kampuchea
Foot & mouth disease;Viet Nam
Dengue;Costa Rica
Plague;USA
Hantavirus;Panama
African swine fever;Italy
Vesicular stomatitis;USA
Influenza pandemic;Nil
Japanese encephalitis;India
Avian influenza;Indonesia
Avian influenza;Indonesia, Viet Nam
Nil;Nil
Salmonellosis;USA
Hepatitis A;Kazakhstan
COVID-19;Denmark
Foodborne illness;India
Scrub typhus;India
Eastern equine encephalitis;USA
Salmonellosis;USA
Peste des petits ruminants;Morocco
Pospiviroids;Ghana, Mali
Avian influenza;United Kingdom, Cyprus
Botulism;United States, Canada
E. coli EHEC;United States
Avian cholera;Canada
Rabies;United States
Coronavirus;United States
Avian influenza H7N7;Italy
Undiagnosed deaths;China
Early blight, Dickeya;United Kingdom
Crimean-Congo hemorrhagic fever;India, United Arab Emirates
Avian influenza;Laos
American foul brood;South Africa
Foot & mouth disease;Argentina
Usutu virus;Netherlands
MERS-CoV;South Korea, Saudi Arabia, Qatar
E. coli;United Kingdom
Schmallenberg virus;Sweden
Avian influenza;Nigeria
Typhoid fever;South Africa
Hand, foot & mouth disease;Malaysia
COVID-19;Indonesia
Poliomyelitis;Pakistan
Salmonellosis;United States
Undiagnosed deaths;India
Cholera;Philippines
Salmonellosis;United States
Plague;United States
Anthrax;United Kingdom
Monkeypox;Cameroon
Hantavirus;Peru, Chile
Foodborne illness;United States
Eastern equine encephalitis;United States
MERS-CoV;Saudi Arabia
Hepatitis A;United States
Avian influenza;China
Foodborne illness;Guam
West Nile virus;United States
Porcine reproductive & respiratory syndrome;Belarus
Hantavirus;Chile
Avian influenza;Iraq
African swine fever;Hungary, Ukraine
Avian influenza;China, Hong Kong
Avian influenza;Nil
E. coli;United States
E. coli;United Kingdom
Avian influenza;Mongolia
Yellow fever;Brazil
Atypical myopathy;Austria
Salmonellosis;United States
Anthrax;Indonesia
Foodborne illness;Brunei
Dengue, vaccination, research;Asia, Pacific, Australia
Gray mold;Mexico
Undiagnosed mass mortality;Papua New Guinea
Undiagnosed paralysis;United Kingdom
Rabies;United States (North Carolina)
E. coli EHEC;United States
Listeriosis;Denmark
Undiagnosed illness;Cambodia
West Nile virus;United States (Mississippi)
Avian influenza;Indonesia
Botulism;Canada (Quebec)
Avian influenza;Thailand
Hepatitis;Pakistan (Sindh)
Measles;United States (Arizona)
Foot & mouth disease;Lebanon, Israel
COVID-19;China, South Korea, Congo (Democratic Republic)
Monkeypox;Nil
Hepatitis A;United States
Legionellosis;United States (Northeast, Mid-Atlantic)
Leishmaniasis;Afghanistan
Smallpox vaccine;United States
Poliomyelitis;Nil
Crimean-Congo hemorrhagic fever;India (Gujarat)
Foot & mouth disease;United States
Ebola virus disease;Guinea, Liberia
Undiagnosed disease;Pakistan (Punjab)
Poliomyelitis;Yemen
Caprine arthritis/encephalitis;Romania (Giurgiu)
Undiagnosed renal disease;Central America
Gastroenteritis;Spain (Ceuta)
Ebola;Nil
Enterovirus 71 epidemic;China (Hong Kong)
White nose syndrome;United States (Georgia)
Avian influenza;China (Henan)
Foodborne illness;China (Jiangxi)
Bluetongue;Kosovo
Hand, foot & mouth disease;Malaysia, Singapore
Lymphogranuloma venereum;Australia (New South Wales)
Nipah virus;India
Salmonellosis;Denmark
Acute flaccid myelitis;United States (Nebraska)
Hendra virus;Australia (New South Wales)
Plague;Namibia
Foot & mouth disease;Viet Nam
Hantavirus;United States (Colorado)
Rabies;Western Europe
Bluetongue;United Kingdom (England)
West Nile virus;Italy (Veneto)
Nil;Mexico
Hemorrhagic septicemia;India
Swine fever;Romania
Measles;USA, China
Foot & mouth disease, Brucellosis; Thailand
West Nile virus;Spain, Europe
West Nile virus;USA
Brucellosis;Belgium
Swine fever;South Korea
Campylobacteriosis;USA
Soybean rust;USA
Anthrax;Argentina
Tick-borne encephalitis;Russia
Hepatitis A;USA
Non-TB mycobacteria;USA
Nil;New Zealand
Nil;USA
Botulism;Denmark
Cholera, diarrhea & dysentery;Nil
Nil;USA
Avian influenza;United Kingdom
Dengue;Nil
Meningococcal disease;Nil
Creutzfeldt-Jakob disease;United Kingdom
Infectious bovine rhinotracheitis;Iceland
Cyclosporiasis;Canada
Malaria;Kenya
Hepatitis B & C;Canada
Contagious equine metritis;United Kingdom
Nil;Cuba
Malaria;Nil
Nil;Bangladesh
Inflammatory syndrome;United Kingdom
Potato spindle tuber viroid;New Zealand
Hemorrhagic disease;Cameroon
Toxic algae;USA
Anthrax;Belgium, Botswana
West Nile virus;Canada
Newcastle disease;USA
Clostridium difficile;Costa Rica
Colony collapse disorder;USA
Undiagnosed illness;Solomon Islands
Cholera, diarrhea & dysentery;Nil
Aujeszky's disease;United Kingdom
Avian influenza;USA
West Nile virus;Canada
Tick-borne disease;Russia
Toxoplasmosis;USA
Rabies;Israel
Rabies;USA
Viral hemorrhagic fever;South Africa
Salmonellosis;United States of America
Leptospirosis;Fiji
Rabies;Kazakhstan
Anthrax;United States of America
West Nile virus;Canada
Bud rot;India
Nil;Nil
Eastern equine encephalitis;United States of America
COVID-19;Denmark
Ojo de gallo;Costa Rica
Ebola hemorrhagic fever;Uganda
Schmallenberg virus;Denmark
Classical swine fever;Bulgaria
Leaf rust, Septoria spp.;Kazakhstan
Mayaro virus disease;Haiti
Coral reef kill;Thailand
Paratyphoid fever;Taiwan
Avian influenza;United Kingdom
Chagas disease;Mexico
Eastern equine encephalitis;United States of America
Nil;United States of America
Viral gastroenteritis;Nil
MERS-CoV;Saudi Arabia
Invasive mosquito;United States of America
Influenza;Nil
Nil;United States of America
Chikungunya;India
Actinobacillus pleuropneumoniae;United States of America
Acute pulmonary-renal syndrome;Saudi Arabia
Eastern equine encephalitis;United States of America
Tomato yellow leaf curl virus;Cuba
Botulism;United States of America
Cholera, diarrhea & dysentery;Dominican Republic
Koi herpesvirus;Singapore
Eastern equine encephalitis;United States of America
Ebola hemorrhagic fever;Democratic Republic of the Congo
Rabbit hemorrhagic disease;New Zealand
West Nile virus;Macedonia
Meningitis;Ukraine
Vibrio parahaemolyticus;United States of America
COVID-19;Nil
Salmonellosis;United States of America
Hemorrhagic septicemia;Zimbabwe
Botulism;Cayman Islands
Dengue;Colombia
Avian influenza;Vietnam
Cholera, diarrhea & dysentery;Yemen
Newcastle disease;United States of America
Rabies;Namibia
Salmonellosis;Spain
Avian influenza;Pakistan, Indonesia
Cholera;El Salvador
Anthrax;Sweden
Hantavirus;USA
COVID-19;Israel, USA
E. coli;USA
Foot & mouth disease;Turkey
Ebola;Democratic Republic of the Congo
BSE;Denmark, United Arab Emirates
Poliomyelitis;Pakistan
Nil;France
Malignant catarrhal fever;USA
Nil;USA
Nil;Canada
West Nile virus;USA
Chikungunya;Nil
Avian influenza;China
Hantavirus;USA
Measles;El Salvador
Dengue;Thailand
Nil;United Kingdom
Creutzfeldt-Jakob disease;United Kingdom
Chikungunya;Nil
Ebola virus disease;Sierra Leone
BSE;Austria
Salmonellosis;USA
Influenza;Nil
Undiagnosed hemorrhagic fever;Kenya
Nil;Nil
BSE;Algeria
Usutu virus;Nil
Syphilis;USA
West Nile virus;USA
Equine herpesvirus;New Zealand
Yellow fever;China
Undiagnosed illness;Viet Nam
Meningococcal disease;United Kingdom
Nil;USA
Nil;Nil
BSE;Switzerland
Yellow fever;French Guiana
Avian influenza;China, Taiwan
Ebola;Democratic Republic of the Congo
Hepatitis B, Hepatitis C;Nil
Dengue;Indonesia
Nil;Nil
Avian influenza;China
Screwworm myiasis;Yemen
Avian influenza;Germany, United Kingdom
Oropouche virus;French Guiana
West Nile virus;Canada
MERS-CoV;Saudi Arabia
Leishmaniasis;Pakistan
Avian influenza;Indonesia
SARS;Nil
West Nile virus;Austria, Serbia
Porcine epidemic diarrhea;United States
Eastern equine encephalitis;Canada
Botulism;Canada
Rabies;United States, New Jersey
Legionellosis;Australia, Indonesia
Ebolavirus;Spain
Vesicular stomatitis;United States, Texas
Salmonella;Nil
MERS-CoV;Saudi Arabia
Poliomyelitis;India
Tick fever;New Caledonia, Australia
Antibiotics;Nil
Nil;Nil
Influenza;United States, Wyoming, Minnesota
Japanese encephalitis;Taiwan
Rabies;South Africa
Ebola virus;Democratic Republic of the Congo, Nigeria
Citrus tristeza;United States, California
Tick;United States, Arkansas
Avian influenza;Netherlands
Undiagnosed gastroenteritis;United Kingdom, Scotland
Food poisoning;United States, Hawaii
Yellow fever;Angola
Influenza A;Mongolia
Enzootic bovine leukosis;New Zealand
Hand, foot and mouth disease;China
Glanders;Syria
Colony collapse disorder;United States
Undiagnosed deaths;Australia
Norovirus;Japan, Michigan
White nose syndrome;United States, Missouri
Foodborne illness;China, Hubei
Schistosomiasis;Madagascar
Yellow fever;Sudan, Darfur, Khartoum
Syphilis;United States, Wisconsin
Rubella;Spain
Undiagnosed lesions;Japan
COVID-19;China, Hong Kong
Cetacean stranding;Australia, Western Australia
Leprosy;United Kingdom
Hemorrhagic fever with renal syndrome;Russia, Bashkortostan, Chuvashia, Orenburg
African swine fever;China, Shaanxi, Beijing, Heilongjiang
Anaplasmosis;China
COVID-19;India
Anthrax, bovine; Argentina
Foot & mouth disease; South Africa
Cholera; Haiti
Hepatitis A; Mexico
Glanders; Bahrain
Avian influenza; Canada, United States of America
Brown rot; India
Ross River virus, Murray Valley encephalitis; Australia
Rabies; United States of America
Avian influenza; Cambodia
Radiation processing; United Kingdom, Russia
Cholera; Hong Kong
Flavescence doree; Germany
West Nile virus; Germany
Hantavirus; Chile
Antibiotic resistant Enterobacteriaceae; Nil
Rabies; Indonesia
Rocky Mountain spotted fever; United States of America
