Ebola;Democratic Republic of the Congo, Tanzania, Japan
African swine fever;South Africa
Toxoplasmosis;New Zealand
Scrapie;Iceland
Crimean-Congo hemorrhagic fever;Kazakhstan
Viral gastroenteritis;Nil
Streptococcus pneumoniae;Taiwan, United States of America
Rabies;Romania
Chikungunya;Philippines
Enterovirus;Russia
Fungal infection;United States of America
Avian influenza;China, Laos
Lassa fever;Germany
Staphylococcus aureus;United Kingdom
Rubella;Bosnia and Herzegovina
Fish die-off;United States of America
Ammonia poisoning;United States of America
Toxic algae;United Kingdom
Salmonellosis;United States of America
Vaping-related illness;United States of America
Avian influenza;Canada
Undiagnosed fungus;Spain
Listeriosis;South Africa
Avian influenza;China
Meningitis;United States of America
Powassan virus encephalitis;United States of America
Genital chlamydia infection;Denmark
Monkeypox;Nil
Tuberculosis, XXDR;USA, Peru
Anthrax;Morocco
Cholera, diarrhea & dysentery;Cuba
West Nile virus;Serbia, Greece
Avian influenza, human;Indonesia, Thailand
Cucumber green mottle mosaic virus;New Zealand, Australia
Anthrax;Ukraine
Brucellosis;Bulgaria
BSE, bovine;USA
Salmonellosis;USA, North Carolina
Monkeypox;Democratic Republic of the Congo
Leprosy;India
Trichinellosis, human;Poland, West Pomerania
Salmonellosis, foodborne;Canada
Shigellosis;Panama
Ebola virus disease;West Africa
Campylobacteriosis;Bahrain
African swine fever;Serbia
Viral hemorrhagic septicemia, fish;Finland, Aland Islands
Botulism;France
Transmissible gastroenteritis, swine;Peru
Classical swine fever;South Korea, Chungcheong
Zika virus;Americas, Asia
Avian influenza, human;China, Guangdong, Zhejiang
West Nile virus, transplant transmission;USA
Avian influenza, human;China
Nil;Nil
Chikungunya & dengue;Cambodia
African swine fever;Poland, Lower Silesia
Tick-borne encephalitis virus;USA, Maine
Tick-induced mammalian meat allergy;Nil
BSE;Nil
Diphtheria;Bangladesh, Chittagong, Myanmar
Anthrax;Zimbabwe
Avian influenza;Vietnam, Hanoi
Blastomycosis;USA, New York
Porcine epidemic diarrhea;USA, Iowa
Charcoal rot, soybean;USA, North Dakota
Botulism;Kyrgyzstan
Tomato spotted wilt tospovirus;Europe
Marburg virus disease;Uganda, Kabarole
Undiagnosed illness, methanol poisoning;Nigeria, Ondo
Crimean-Congo hemorrhagic fever;Iran
COVID-19;Nil
Rabies, bat;United Kingdom, Lancashire
Undiagnosed deaths, camels, Salinomycin suspected;Saudi Arabia
Mercury poisoning, children;Russia, Stavropol
Salmonellosis, St Carrau;USA
Rabies, bats;USA
Avian influenza;Japan
BSE;United States of America
Influenza pandemic (H1N1) 2009;Nil
Lassa fever;Sierra Leone
Cholera;India
Undiagnosed poisoning;Iraq
Avian influenza;Russia
BSE;Nil
Anthrax;Croatia
Cholera;Oman
Scrapie;Iceland
Unidentified febrile disease;Indonesia
Tick-borne encephalitis;Russia
Influenza viruses;Nil
Japanese encephalitis;China
Dieback;India, Bangladesh
Poliomyelitis;Indonesia
Avian influenza;Japan
Salmonellosis;United States of America
Rift Valley fever;Madagascar
Anthrax;Russia
Pneumonia;United States of America
Anthrax;United Kingdom
Carfentanil overdose;Canada
Undiagnosed deaths;India
Avian influenza;Indonesia
Anthrax;Kyrgyzstan
Cholera, diarrhea & dysentery;Yemen
Paralytic shellfish poisoning;South Africa
Undiagnosed disease;Russia
Leptospirosis;Nicaragua
Creutzfeldt-Jakob disease;Nil
Lassa fever;Germany
Dengue;Paraguay
Influenza;United States of America
Measles;Kenya
Influenza;Nil
Bluetongue;Netherlands, Belgium, Germany
Herpesvirus;Switzerland
Malaria;Liberia
Eastern equine encephalitis;United States of America
Dengue;Nil
Foot & mouth disease;South Korea
Canine distemper;Russia
Dengue;Australia
Rabies;Romania
COVID-19;Germany
Yellow fever;Cameroon
Rift Valley fever;Sudan
West Nile virus;Nil
Infection control;United States of America
Meningococcal meningitis;Namibia
Blue Tongue;Kenya
COVID-19;Nil
Nil;Sudan
Malaria;Cape Verde
BSE;Belgium
Pneumonia;China
Smallpox;Nil
COVID-19;Nil
Nil;United Kingdom
Avian influenza (H5N1);Cambodia
Hantavirus;Argentina
COVID-19;Nil
Rabbit hemorrhagic disease;Mexico
Sarcoptic mange;Pakistan
E. coli VTEC;Norway
Classical swine fever;South Korea
Salmonella oranienburg;Australia
West Nile virus;United States, Michigan
Bluetongue;Canada
Chikungunya;Nil
Poliomyelitis;Pakistan, Mozambique
Influenza;Nepal
Neofabraea blight;United States
Toxic jellyfish;Australia
Poliomyelitis;Pakistan
Avian influenza;Vietnam
Canine distemper;United States
Erysipelas;New Zealand
Influenza (H1N1);Sweden, Finland
Chronic wasting disease;United States
Herpesvirus;United States
Salmonellosis;Denmark
Rift Valley fever;Kenya
Salmonellosis;United States
CJD;United Kingdom
Rabies;Indonesia
Hepatitis E;France
Avian influenza;France
Foot & mouth disease;Nil
Clostridium difficile;Germany
Blastomycosis;Canada
Avian influenza;Spain
Chikungunya;Philippines
Foot & mouth disease;Nepal
Q fever;Netherlands
Undiagnosed disease;Russia
Newcastle disease;Israel
African horse sickness;South Africa
Yellow fever;Nil
Plague;United States
Diphtheria;Nil
Ebola virus disease;West Africa
Hantavirus;Chile, Argentina
Meningitis, meningococcal;Nil
Scrapie;Palestinian Autonomous Territories
E. coli EHEC;United States
Avian influenza;Egypt, Indonesia
Seneca Valley virus;United States
Influenza pandemic (H1N1) 2009, Dengue;El Salvador
Geminiviruses;Jamaica
Anthrax;Bangladesh
Legionellosis;United Kingdom
Acute respiratory syndrome;Canada
Ebola;Democratic Republic of the Congo
Foot & mouth disease;Taiwan
Legionellosis;United States
Bluetongue;Nil
Undiagnosed lethal disease;Pakistan
Avian influenza;Turkey
Chikungunya;India
Tick-borne encephalitis;Sweden
Yellow fever;Sudan
Salmonellosis;United States
Vibrio vulnificus;United States
Foot & mouth disease;Russia
E. coli O157;Sweden
Severe fever with thrombocytopenia syndrome;South Korea
Yellow fever;South America
Avian influenza;Reunion
Sclerotinia shoot blight;Chile
Foot & mouth disease;South Africa
Plague;United States
Avian influenza;Thailand
Yellow fever;Brazil
Salmonellosis;Germany
Foot & mouth disease;China
Ebola;Nil
Foot & mouth disease;China
Nil;New Zealand
Mycobacterium haemophilum;United States
Rabies;Indonesia
MERS-CoV;Saudi Arabia
Avian influenza;Russia
Equine piroplasmosis;New Zealand
Avian influenza;Indonesia
West Nile virus;Israel
Japanese encephalitis;India
Undiagnosed deaths;United States
Influenza;United States
Salmonellosis;United Kingdom
Influenza pandemic (H1N1) 2009;Nil
Melamine;USA
Hantavirus;USA
West Nile virus;Russia
Simian viruses;Nil
Rabies;USA
Avian influenza;Canada, USA
Epizootic ulcerative synd., fish;Canada
Influenza A (H1N1);Nil
Nil;Saudi Arabia
Cholera, diarrhea & dysentery;Haiti, Dominican Republic
Porcine reprod. & resp. syndrome;Ecuador
Influenza;Nil
Hemorrhagic fever with renal syndrome;Kazakhstan
Smallpox;Nil
Unexplained deaths;India
Poliomyelitis;India
Plague, bubonic;Mongolia
Hepatitis A;Canada
Sterility mosaic disease, pigeonpea;India
Gastroenteritis,Norovirus;USA
Avian influenza;China, Bangladesh, India, Viet Nam
Lyssavirus;Australia
Borna virus;Germany
Ross River fever;Nil
Nil;South Africa
Human metapneumovirus;India
Blastomycosis;USA
MERS-CoV;Oman
Barley yellow dwarf;United Kingdom, Canada
Hantavirus;Panama
Influenza;Sweden
Salmonellosis;Europe
Spring viremia of carp;United Kingdom
Undiagnosed livestock deaths;Afghanistan
Whitefly-transmitted virus;Spain
Japanese encephalitis;Malaysia
Schistosomiasis;Uganda
EHD, cattle;Morocco, Algeria, Israel
Rabies vaccine;India
Avian influenza;Nepal, India
Crimean-Congo hemorrhagic fever;Oman
Foot & mouth disease;Colombia
Influenza;Australia
Ebola hemorrhagic fever;Uganda
Salmonellosis;USA
Hepatitis B virus;Japan
Cholera, diarrhea & dysentery;Cuba
Vibrio vulnificus;USA
Ebola;United Kingdom
Q fever;USA
Undiagnosed deaths;Angola
Botulism, Avian botulism;USA
Avian influenza;Viet Nam
Avian influenza;Nigeria
Rabies;Germany
Hepatitis C;USA
Hand, foot & mouth disease;Philippines
Drug abuse, Synthetic drugs;USA
Nil;Europe
Rabies;USA
Pertussis;Afghanistan
Foot & mouth disease;Botswana
West Nile virus;USA
Rabies;Americas, USA
Anthrax;USA
Tuberculosis;Uganda
Hepatitis E;Namibia
COVID-19;Nil
African swine fever;China
Malaria;Kenya
Kyasanur Forest disease;India
Plague;Democratic Republic of the Congo
Nil;Nil
West Nile virus;USA
Red tide;USA
Anthrax;Australia
Anthrax;Spain
Trypanosomiasis;Europe, Tanzania
Salmonellosis;USA
Bacterial ring rot;Russia
Varicella;Taiwan, USA
Cholera;Bangladesh
Lassa fever;Germany
Q fever;Argentina
Yellow fever;Americas
Hepatitis A;USA
Swine fever, Classical swine fever;Bulgaria
Avian influenza;Spain
Nipah virus;Malaysia
Rabies;Mexico, Brazil
Freckle disease;Australia
Malaria;South Sudan
Salmonellosis;United Kingdom
Monkeypox;Nil
Scombroid poisoning;USA
Murine typhus;USA
Lyme disease;Ukraine
Avian influenza;Romania
Leptospirosis;Fiji
Anthrax;USA
Rouxiella chamberiensis;France
Nil;Nil
Foodborne illness;India
Avian influenza;Eurasia
Legionellosis;USA
Salmonellosis;USA
Adenovirus type 36;Nil
Foot & mouth disease;China
Avian influenza;United Kingdom, Indonesia, India, Bangladesh
Foodborne illness;China
Bluetongue;Spain
Anthrax;Slovenia
Foot & mouth disease;China
Eastern equine encephalitis;USA
Nil;Nil
Salmonellosis;USA
Japanese encephalitis;Cambodia
HIV/AIDS;Pakistan
Spotted fever rickettsiosis;China, Hong Kong SAR, South Africa
Avian influenza;China, Hong Kong SAR
African swine fever;South Africa
Cholera, diarrhea & dysentery;Nepal
Food poisoning;India
Malaria;India
Crimean-Congo hemorrhagic fever;Pakistan
Avian influenza;Azerbaijan, Indonesia
Staphylococcus aureus;United Kingdom
Babesiosis;Bosnia
Avian influenza;China
Avian influenza;China
Avian influenza;Vietnam
Streptococcus suis;Thailand
Avian influenza;Europe
Avian influenza;Indonesia
Dengue;Nil
Avian influenza;Africa, Asia, Europe
Avian influenza;USA, Canada
Avian influenza;Vietnam
Syphilis, gonococcal disease, HIV;Australia
Respiratory illness;Sri Lanka
Hepatitis C;Germany
Foot & mouth disease;Malawi
Cholera, diarrhea & dysentery;Americas
Anthrax;India
Ebola;Democratic Republic of the Congo, South Sudan
European foulbrood;Sweden, Malta
Rocky mountain spotted fever;Brazil
Avian influenza;China
Malaria; Brazil (Mato Grosso)
Avian influenza; Indonesia
Aflatoxin poisoning; USA (Texas)
Red tide; Malaysia (Sabah)
Yellow fever; Angola
Strangles; USA (Florida)
SARS-like coronavirus; China (Yunnan)
Nipah virus; India (Kerala)
Brucellosis; India (Punjab)
Avian influenza; Indonesia, Egypt
Avian influenza; Sweden (Stockholm)
Tilletia indica; USA (Alabama, Tennessee)
Late blight; India (Punjab)
Leishmaniasis; Nicaragua
West Nile virus; USA (Alabama)
Chikungunya; India (Kerala)
Vibrio vulnificus; USA (Florida)
COVID-19; Nil
Metapneumovirus; Finland
Anthrax; Argentina (La Pampa)
Crimean-Congo hemorrhagic fever; UAE
Anthrax; Uganda (Queen Elizabeth National Park)
Quick wilt, slow wilt; India (Kerala)
African swine fever; China (Zhejiang)
Vaping-related illness; Philippines
Influenza; Nil
Undiagnosed fatal illness; India (Uttar Pradesh)
Rabies; China (Beijing, Shanghai)
Epizootic hemorrhagic disease; USA (South Dakota, Pennsylvania)
Foot & mouth disease; Cyprus
Shigellosis; Russia (Kaluga, Udmurtskaya)
Crimean-Congo hemorrhagic fever; Nil
Undiagnosed deaths; Japan
Anthrax; Argentina (Buenos Aires)
MERS-CoV; Qatar ex Saudi Arabia
COVID-19; Nil
Avian influenza; Germany (Baden-Württemberg)
Cronobacter sakazakii; USA
Pertussis; USA
Poliomyelitis; Nigeria, Pakistan
Legionellosis; Spain (Andalusia)
Hepatitis E; Bangladesh (Chittagong)
Legionellosis; Spain (Barcelona)
Avian influenza; Indonesia (Sulawesi)
Crimean-Congo hemorrhagic fever; Russia (South)
Equine herpesvirus; USA (Kentucky)
Poliomyelitis; India
DDT; Nil
Ebola; Democratic Republic of the Congo (North Kivu)
Tiger mortality; China
Yellow fever;Argentina
Anthrax;United States
COVID-19;Africa, Asia
Bluetongue;Italy
Brucellosis;Fiji
Avian influenza;Estonia, Latvia
Hantavirus;United States, Chile
African horse sickness;South Africa
Rabies;United States
Avian influenza;South Korea
COVID-19;Japan
Nil;Nil
Avian influenza;East Asia
Rabies;Tunisia
Angiostrongylus cantonensis;United States
Anthrax;Indonesia
PRRS virus;Ireland
Foot & mouth disease;Paraguay
Cryptosporidiosis;United Kingdom
Avian influenza;Nil
Avian influenza;United Kingdom
Marburg virus disease;Guinea
Hepatitis A;Latvia
Bovine tuberculosis;United Kingdom
Hepatitis A;United States
Cholera, diarrhea & dysentery;Nil
Malaria;Australia
Ross River virus;Netherlands, Australia
Giardiasis;United Kingdom, Wales
Avian influenza;Spain
Influenza A;China
Anthrax;Australia
Nil;Maldives
Helicobacter antibiotic resistance;United States, Alaska
Malaria;Europe, Thailand
Hendra virus;Australia
Salmonella kiambu;United States
Yellow fever;Nigeria
COVID-19;Austria, Eastern Europe, United Kingdom
Avian influenza;China
Hepatitis A;Netherlands
Hepatitis E;Sudan
Diphtheria;United Kingdom, Scotland
Anthrax;India
Foot & mouth disease;United Kingdom
Thiamine deficiency;Israel
Hand, foot & mouth disease;China, Hong Kong
Anthrax;United States
Avian influenza;Mexico
Rabies;Equatorial Guinea
Avian influenza;Nepal
Foot & mouth disease;United Kingdom
Newcastle disease;Bahrain
Foot & mouth disease;Israel
Avian influenza;Germany
Panama disease TR1;India
Avian influenza, human;Egypt
Avian influenza, human;China
Scrub typhus;Nepal
COVID-19, vaccine, B.1.617.2 variant, mucormycosis;United Kingdom, Canada
Botulism;USA
Creutzfeldt-Jakob disease;United Kingdom
Citrus psorosis virus;Italy
Nil;Canada
Hantavirus;Brazil
Crimean-Congo hemorrhagic fever;South Africa
COVID-19, delta variant;United Kingdom, Indonesia
Lyme disease;Canada
Equine herpesvirus;USA
Nil;Nil
Avian influenza;Turkey
Avian influenza, human;China
Venezuelan hemorrhagic fever;Venezuela
Nil;Nil
Botryosphaeria;Bolivia
West Nile virus;Serbia
Plague;USA
Simian foamy virus;Cameroon
Legionellosis;USA
Avian influenza;Canada
Brucellosis;Chile
Dengue;Panama
Hantavirus;Argentina
Fungal infection;USA
Foot & mouth disease;Malaysia
Infectious hematopoietic necrosis;Finland
Gastroenteritis;India
Poliomyelitis;Pakistan, Niger
Syphilis;USA
Q fever;Australia
Chronic wasting disease;USA
Pneumonia;Italy
African swine fever;China
Psittacosis;Nil
Undiagnosed deaths;Kenya
Rabies;USA
Yellow leaf curl;USA
Epizootic hemorrhagic disease;USA
SARS;Nil
Marburg hemorrhagic fever;Uganda
Mycobacteriosis;Nil 
Bovine spongiform encephalopathy;Switzerland 
Nil;Nil 
Rabies;Indonesia 
Salmonellosis;United States 
Cholera;Cambodia 
Nipah virus;Malaysia 
Crimean-Congo hemorrhagic fever;Pakistan 
Pertussis;Nil 
Equine herpesvirus;United States 
West Nile virus;United States 
Red tide;United States 
Methanol poisoning;Kenya 
Enterobacteriaceae;United States 
Anthrax;United Kingdom 
Bacterial leaf blight;Uganda 
Influenza;Nil 
Mosaic disease;West Africa 
Black sigatoka;Australia 
Anthrax;Russia 
Food poisoning;Australia 
COVID-19;United Kingdom, South Africa 
Influenza;Europe 
Nil;Nil 
Avian influenza;China 
Scrub typhus;Taiwan 
Toxoplasmosis;Brazil 
Undiagnosed deaths, morbillivirus;Italy 
Hantavirus;Panama 
MERS-CoV;South Korea, Saudi Arabia 
Undiagnosed bird die-off;New Zealand 
Anthrax;Kazakhstan 
Mumps;United States 
Scrapie;United States 
Ebola;Uganda 
Sponge orange band;United States 
Monkeypox;Democratic Republic of the Congo 
Cholera, diarrhea & dysentery;Nil 
Undiagnosed fatalities;Mauritania 
Echinococcus multilocularis;Norway 
Anthrax;Vietnam 
West Nile virus;United States 
Influenza;Nil 
Undiagnosed poisoning;Venezuela 
Lassa fever;Nigeria 
Undiagnosed fatalities;Nigeria 
Nil;Nil 
Cholera;Afghanistan 
African horse sickness;South Africa 
Ebola virus disease;West Africa
Blast disease;Guyana
Infant botulism;USA
Undiagnosed deaths;Russia
Seoul virus;United Kingdom
Classical swine fever, Actinobacillus pleuropneumoniae;China
Papillomavirus;USA
West Nile virus;Canada
Foot & mouth disease;Malaysia
Rabies;USA
Influenza A;USA, Canada
Leishmaniasis;Singapore
Influenza;Nil
Anthrax;France
Rodenticide poisoning;Norway
Brucellosis;USA
Rabies;USA
Novel coronavirus;Nil
Rabies;Russia
Japanese encephalitis;Philippines
Shigellosis;USA
Measles;New Zealand
Undiagnosed deaths;Bangladesh
Chronic wasting disease;Norway
Avian influenza;Cambodia
MERS-CoV;Bangladesh, Saudi Arabia, Algeria, United Arab Emirates, Iran
Malaria;Germany
Japanese encephalitis;India
Measles;Nil
Foot & mouth disease;Ecuador
Chikungunya;Malaysia
Yellow fever;Kenya
Oxytocin;India
Avian influenza H5N2;Dominican Republic
Yellow fever;Peru
Brucellosis;Algeria
Undiagnosed respiratory disease;Iceland
Mycoplasma bovis;United Kingdom
Rabbit hemorrhagic disease;New Zealand
Cholera;Haiti, Dominican Republic
Ross River virus;Australia
African swine fever;Georgia
Cholera;Colombia, Venezuela
Avian influenza H7N9;China
Swine fever/Hog Cholera;Belgium
Campylobacteriosis;USA
African swine fever;Belgium
Leptospirosis;USA
Q fever;Chile
West Nile virus;USA
Hemorrhagic fever with renal syndrome;Russia
Streptococcus, group A, scarlet fever;China (Hong Kong)
Dengue/DHF;Asia, Pacific, Australia
Murine typhus;USA (California)
Crimean-Congo hemorrhagic fever;Pakistan (Balochistan)
Vibrio parahaemolyticus;USA (Maryland ex New Jersey)
Enterovirus 71;Australia
MERS-CoV;Saudi Arabia
Pneumonia ovine;USA (Montana)
Tuberculosis, bovine;Australia (Queensland)
Yellow fever;Democratic Republic of the Congo, Angola
Exsanguination, bovine, by mosquito;USA
COVID-19;USA, Europe
Measles;Canada (British Columbia), USA (Washington)
Hepatitis A;Mexico (Mexico City)
Leptospirosis, Melioidosis;Malaysia (Sarawak)
Dengue/DHF;Brazil (Southeast)
Panama disease TR4;Peru (Piura)
Liberibacter;Nil
African swine fever;Romania (Dolj), Belgium
Tularemia;USA (New Mexico)
Malaria;Jamaica (Kingston)
Zika virus;Brazil (Rio de Janeiro)
Rotavirus;Nil
Anthrax;India (Jharkhand)
Rabies;Philippines
Koi herpesvirus disease;Romania (Giurgiu)
Influenza H1N1;Egypt (Beheira)
Hepatitis A;Syria (Homs)
Cryptosporidiosis;Sweden
VIM carrying Enterobacteriaceae;USA ex Greece
MERS-CoV;Saudi Arabia (Riyadh)
Glanders;Germany (Lower Saxony)
Hand, foot & mouth disease;China (Hunan)
Anthrax;Georgia
Avian influenza H7;North Korea
SARS;Worldwide
Botulism;Canada
Measles;Nil
West Nile virus;USA
Foot & mouth disease;South Korea
Pneumonia, sheep;USA (Washington)
Parechovirus infection;Australia (Queensland)
Ebola virus disease;Democratic Republic of the Congo (North Kivu, Ituri)
Botulism;United Kingdom
COVID-19;Global, USA, Italy
Ebola virus disease;Senegal ex Guinea
Foot & mouth disease;North Korea
Rift Valley fever;South Africa (Free State)
Flaccid trunk disease;Nil
Avian influenza H7N3;USA (Rhode Island)
West Nile virus;United States
Salmonellosis;United States
Avian influenza;Kazakhstan
Anthrax;Bangladesh
Yellow fever;Africa
Prion disease;Nil
Anthrax;Canada
Avian influenza;China
Plague;Democratic Republic of the Congo
Salmonellosis;United States
Ebola hemorrhagic fever;Uganda
Meningococcemia;Dominican Republic
Equine piroplasmosis;United States
Japanese encephalitis;Philippines
Nil;Nil
Hantavirus;Chile
Echinococcus multilocularis;Canada
Norovirus;United States
Schmallenberg virus;Slovenia
Equine infectious anemia;Ireland
Foot & mouth disease;Israel
Mumps;Canada
Nil;India
Rabies;Mexico
Hemorrhagic fever, Ebola;Uganda
Cholera, diarrhea & dysentery;India
Conjunctivitis;Panama, Grenada, Mexico
Leptospirosis;India
Encephalitis;Bangladesh
Duck viral enteritis;United Kingdom
Varicella;United States
Nil;India
MERS-CoV;Saudi Arabia
Strongyloidiasis;United States
Nil;Brazil
Typhoid fever;Pakistan
Foodborne illness;Mexico
Ebola hemorrhagic fever;Republic of the Congo
Influenza;Nil
Malaria;Jamaica
Pasteurella pneumonia;United States
Murray Valley encephalitis;Australia
Nil;Nil
Q fever;Netherlands
Dengue;Fiji
Anthrax;Bangladesh
Tularemia;Spain
Anthrax;Italy
West Nile virus;United States
Prion disease;Nil
Schmallenberg virus;Europe
Ebola virus disease;West Africa, Sierra Leone
Hantavirus;Panama
Tomato spotted wilt virus;Spain
Cadmium;USA, China
Tularemia;USA
Diethylene glycol contamination;Multicountry, China
Avian influenza;USA
Hepatitis A;United Kingdom
Yellow fever;Americas, USA
Anthrax;Kyrgyzstan
Dengue, DHF;Asia, Pacific
Avian influenza;India
Salmonellosis;USA
Vector borne diseases;Nepal
E. coli EHEC;USA
Anthrax;Zimbabwe
Cholera, diarrhea and dysentery;Asia
Schistosomiasis;Liberia
Chikungunya;Philippines
Bluetongue;Brazil
Nil;Taiwan
Mycobacterium avium;USA, Canada
Avian influenza;China
Avian influenza;Indonesia
Enterovirus 71;Taiwan
Salmonellosis;USA
Anthrax;Peru
Hand, foot & mouth disease;Europe, Ireland, Mallorca, Spain
Nil;USA
Campylobacteriosis;USA
Undiagnosed diseases;South Korea
BSE;Slovakia
Undiagnosed illness;China
Ebola hemorrhagic fever;Republic of the Congo
Cholera, diarrhea & dysentery;Nil
