Blue-green algae, wildlife deaths;South Africa
Avian influenza, poultry vs migratory birds;Nil
Schmallenberg virus;Iran
Avian influenza;Netherlands, Pakistan
Tomato spotted wilt virus;United States of America
COVID-19;Nil
Avian influenza, human H7N9;China
Novel coronavirus;Eastern Mediterranean 
Foot & mouth disease;China, Tibet 
Marburg hemorrhagic fever;Angola 
Chikungunya;Caribbean 
Hepatitis C;USA 
Chronic wasting disease;USA 
Cat scratch disease;USA 
Ebola virus disease;Democratic Republic of the Congo 
Malaria;Dominican Republic 
Foot & mouth disease;China, Yunnan 
Chlamydia;Nil 
Citrus canker;Australia 
Ebola virus disease;Sierra Leone 
Cholera, diarrhea & dysentery;Nil 
Bluetongue;Nil 
Diphtheria;Venezuela 
Salmonellosis;USA 
Salmonellosis;USA 
Hantavirus;Bolivia 
Anthrax;Afghanistan 
Cryptosporidiosis;Ireland 
Avian Influenza;Turkey 
Avian influenza;Indonesia 
Vibrio vulnificus;USA, Rhode Island 
West Nile virus;USA, New York 
Tularemia;USA 
Plague;USA, California, New Mexico 
West Nile virus;Europe 
Ethylene oxide;China, Hong Kong 
Stem rust;Ethiopia 
Nil;India 
Ricin;USA 
Creutzfeldt-Jakob disease;United Kingdom 
Measles;Dagestan 
Hepatitis A;USA 
Middle East Respiratory Syndrome Coronavirus (MERS-CoV);Saudi Arabia 
Chickenpox;USA, Oregon 
Rabies;Netherlands, Amsterdam 
Murine typhus;USA, California 
Meningococcal meningitis;Uganda 
Mumps;USA, New York 
Hepatitis C-related virus;Bangladesh 
Koi herpesvirus disease;United Kingdom 
Deformed wing virus;New Zealand 
Cholera, diarrhea & dysentery;Nil 
Severe fever with thrombocytopenia syndrome;Japan 
Boil smut;France, Brittany 
E. coli EHEC;USA 
Measles;Cameroon 
Leptospirosis;India, South Gujarat
COVID-19;United States of America, Russia, Finland 
African swine fever;Russia 
Influenza;United States of America 
Rift Valley fever;Kenya 
Yellow fever;Paraguay 
MERS-CoV;Saudi Arabia 
Listeriosis;South Africa 
Pertussis;United States of America, Russia 
African swine fever;China 
Hepatitis E;China (Hong Kong) 
Legionellosis;Netherlands 
Avian influenza;Nil 
Nil;Nil 
Vesicular stomatitis;United States of America (Colorado) 
Brucellosis;United States of America 
Anthrax;Kyrgyzstan 
Dengue, Dengue Hemorrhagic Fever;Nil 
Avian influenza;China, Thailand 
COVID-19;Nil 
BSE;Liechtenstein 
Monkeypox;Nil 
Lassa fever;Nigeria 
Hepatozoonosis;United States of America (Oklahoma) 
Rabies;United States of America 
Salmonellosis;United States of America (California) 
Legionellosis;United States of America (Florida) 
Anthrax;Iraq 
Plague;Democratic Republic of the Congo 
Ebola;Democratic Republic of the Congo 
Cyclosporiasis;United States of America 
Chronic wasting disease;United States of America 
SARS;Worldwide 
Meningitis, meningococcal;Australia (Victoria) 
Avian influenza;China 
Burkholderia cocovenenans;Indonesia (Central Java) 
Sodium nitrite poisoning;Kyrgyzstan 
E. coli EHEC;United Kingdom (England) 
Monkeypox;Nigeria 
BSE;Nil 
COVID-19;Nil 
Cytauxzoonosis;United States of America (Tennessee) 
Avian influenza;Egypt 
Tick-borne encephalitis;Russia (Omsk) 
Avian influenza;China (Shanghai) 
Hantavirus;Bolivia (La Paz) 
Leprosy;Mexico 
Nipah encephalitis;Bangladesh 
Undiagnosed die-off, dolphin;United States of America (Virginia) 
Yersiniosis;New Zealand 
Contagious bovine pleuropneumonia;Uganda
Renibacteriosis; United Kingdom
Rhinotracheitis, Bovine infectious rhinotracheitis; France
COVID-19; Belgium, Israel, Russia, Australia, Africa
Leishmaniasis; Syria
West Nile virus; Europe, North Africa
Root rots; Canada
Tuberculosis; Spain
Buffalo gnats; USA
West Nile virus; Russia
Nil; Ghana
Hepatitis E; India
Infectious salmon anemia; Norway
Mosaic viruses; Uganda, Kenya
Measles; Austria, Germany, Norway
Prion disease; Nil
Leptospirosis; Philippines
Hantavirus infection; USA
Leprosy; USA
Jamestown Canyon virus; USA
Rabies; Bhutan
Dengue, Dengue hemorrhagic fever; Nil
Anthrax; Zimbabwe
African horse sickness; South Africa
White rot; Argentina
Japanese encephalitis; India
Cholera, diarrhea & dysentery; Nil
West Nile virus; USA
Equine infectious anemia; USA
Avian influenza; Japan
Foot and mouth disease; Bulgaria
Hepatitis A; USA
Typhoid fever; North Korea
Trichomoniasis; USA
Hepatitis A; USA
Pertussis; USA
Foot and mouth disease; Indonesia
Syphilis; USA
Measles; United Kingdom
Middle East respiratory syndrome coronavirus, MERS-CoV; Saudi Arabia, Jordan
Leptospirosis; USA
Yellow fever; Paraguay
Anthrax; USA
Influenza; Nil
Avian influenza; Egypt
Avian influenza; Japan, Denmark
Middle East respiratory syndrome coronavirus, MERS-CoV; Saudi Arabia
Anthrax; Kenya
Mumps; USA, United Kingdom, New Zealand, Polynesia
West Nile virus; Algeria
African swine fever; Ghana
Bluetongue;United Kingdom, France
Avian influenza;China, Jiangsu
Contagious bovine pleuropneumonia;Nigeria
Avian influenza;South Korea, Japan, Indonesia
Avian influenza;China, Jiangsu
Avian influenza;Viet Nam
Fusarium root rot;Madagascar
Chronic wasting disease;USA, Wisconsin
COVID-19;Nil
Avian influenza;South Africa, Gauteng
Anthrax;Nil
Foot & mouth disease;Colombia, Boyaca
Creutzfeldt-Jakob disease;Nil
Anthrax;Kenya, Rift Valley
Dengue;Nil
Nil;Italy
Pertussis;USA, California
Bovine spongiform encephalopathy;Nil
Anthrax;Bhutan
Avian influenza;Germany, Norway, France, United Kingdom
COVID-19;Nil
Sclerotinia;United Kingdom
Anthrax;India, Kerala
Measles;Nil
Salmonellosis;USA
Hepatitis A;USA, New York
Amebic meningoencephalitis, primary;USA, South Carolina
Foot & mouth disease;Iran
Undiagnosed pulmonary disease, hantavirus nephropathy;India
West Nile virus;Nil
Hantavirus;Argentina, Chubut
Rabies;Peru, Amazonas
Dengue;Americas
Witches' broom;Brazil, Bahia
Avian influenza;Egypt
Dengue;Nil
MERS-CoV;Saudi Arabia, Riyadh
Bluetongue;Bulgaria, Greece, North Macedonia, Turkey, Italy
Salmonellosis;Nil
Nil;Nil
Tetrodotoxin;USA, China
Typhoid fever;Tajikistan, Dushanbe
Parvovirus;China, Hong Kong
Undiagnosed disease;India, Arunachal Pradesh
West Nile virus;Former Soviet Union
Dengue;Cambodia
Dengue;Nil
Pneumonia;Nepal, Udayapur
Cholera;Russia, Dagestan
Food poisoning;China, Nanjing
Equine infectious anemia;USA 
Anthrax;USA 
Epizootic hemorrhagic disease;USA 
Foot & mouth disease;Israel 
Avian influenza;Libya 
Nil;USA 
Cholera;Haiti 
Rabies;USA 
Hepatitis B, Hepatitis C;USA 
Tick-borne encephalitis;Russia 
Equine herpesvirus;USA 
Brown rot;Russia 
Meningococcal disease;Nil 
Anthrax;India 
Flavescence doree;Switzerland 
Streptococcal pharyngitis;Spain 
Meningitis, meningococcal;USA 
Ebola virus disease;Uganda 
Monkeypox;Republic of the Congo 
Nil;Nil 
Measles;Nil 
Porcine reproductive & respiratory syndrome;Viet Nam 
Anthrax;Zimbabwe 
Ciguatera toxin;USA 
Leishmaniasis;Uruguay 
Brown spot;Iran 
Avian influenza;Kuwait 
Borna disease;Germany 
MERS-CoV;Saudi Arabia 
Legionellosis;USA 
West Nile virus;USA 
COVID-19;China 
Murine typhus;USA 
Hepatitis A;Russia 
Mycobacterium bovis;USA 
Influenza A;Nil 
Nerve agent poisoning;Russia 
Legionellosis;Italy 
Cholera, diarrhea & dysentery;Somalia 
Foot & mouth disease;Viet Nam 
Marburg virus disease;Uganda 
Avian influenza;Thailand 
Botulism;USA 
Ebola;Congo DR 
COVID-19;UK, Ireland 
Cytauxzoonosis;USA 
E. coli;USA 
Varroosis, European foulbrood;Peru 
Rabies;Greece 
Mushroom poisoning;Japan
Influenza A (H1N1);Worldwide
Dengue/DHF;Cambodia
Mycoplasma bovis;New Zealand
Rabies;USA
Yellow mosaic;mungbeans - India
West Nile virus;Bulgaria
Swollen shoot;Cote d'Ivoire
Avian influenza;Mongolia
Rabbit hem. dis. virus;New Zealand
Undiagnosed mortality;Pakistan
Peste des petits ruminants;Morocco
Fibropapillomatosis;Australia
Rift Valley fever;Rwanda
Cholera, diarrhea & dysentery;Colombia
HIV;China
Foot & mouth disease;China
Chronic wasting disease;USA
Rabies;Zambia
Foot & mouth disease;India, Bangladesh
Anthrax;Mongolia
E. coli EHEC;Ireland
Schmallenberg virus;Netherlands
Undiagnosed illness;Congo DR
Endophyte toxicosis, cattle;USA
BSE update;Nil
Ryegrass staggers;Australia
Crimean-Congo hem. fever;Spain
Physoderma, maize;USA
Foodborne outbreak;Italy
Anthrax;Tanzania
Avian influenza H5N8 clade 2.3.4.4;Nil
Botulism;Denmark
Undiagnosed disease;Bangladesh
Avian influenza - Eurasia;Nil
Avian influenza H7N2, human;UK (Wales)
Japanese encephalitis;China (HK)
Pertussis;Argentina
Q fever;Netherlands
Cholera, diarrhea & dysentery;Africa
Tomato spotted wilt, pepper;Spain
Eastern equine encephalitis;USA
Tularemia;Ukraine
Foot & mouth disease;Russia
Influenza;Nil
Dwarf bunt, wheat;Sweden
Burkholderia cepacia;Venezuela
Undiagnosed equine encephalitis;Argentina
Epizootic hemorrhagic disease;Reunion
Salmonellosis, serotype Paratyphi B, raw tuna;USA
Dengue;Puerto Rico
Undiagnosed disease;Germany
Vibrio vulnificus;USA
Hantavirus;USA
Tomato yellow leaf curl;Italy
Porcine epidemic diarrhea;Canada
Legionellosis;USA
Monkeypox;Democratic Republic of the Congo
MERS-CoV;Saudi Arabia, United Arab Emirates
Cryptosporidiosis;USA
Nil;Ethiopia
Yellow fever;Brazil
Meningitis, meningococcal;Uganda
Chronic wasting disease;USA
Lumpy skin disease;Pakistan
Nil;Nil
Zika virus;Nil
E. coli O157;Nil
Nil;Nil
Foot & mouth disease;Angola
Norovirus;USA
Novel coronavirus;China
Dengue;Nil
Leishmaniasis;Colombia
Hepatitis B;USA
Measles;USA
Salmonellosis;USA
Legionellosis;New Zealand
Novel coronavirus;China, Vietnam
Hepatitis;India
Chikungunya;Nil
Avian influenza;USA
Rabies;Ukraine
Anthrax;Iran
Poliomyelitis;Sudan
Norovirus;Nil
Avian influenza;Thailand
Iodine poisoning;Russia
Salmonellosis;European Union
Dysentery;Russia
Dolphin die-off;USA
Plague;Syria
Bovine tuberculosis;USA
E. coli EHEC;USA
Nil;Nil
Undiagnosed deaths;Australia
Ebola virus disease;Nil
Anthrax;USA
Avian influenza;India
Ebola virus disease;Democratic Republic of the Congo
Nil;Nil
Wheat stripe rust;United States of America
Botulism;United States of America
Tuberculosis, bovine;United Kingdom
Cholera, diarrhea & dysentery;Nil
Cholera;Nil
Crimean-Congo hemorrhagic fever;Russia
Avian influenza;East Asia
Foodborne illness;Bolivia
Ebola hemorrhagic fever;Uganda
Dengue;Indonesia
Gonococcal disease, Chlamydia, Syphilis, HIV, Hepatitis C;Australia
Botulism;United States of America
Avian influenza;Egypt
Avian influenza;Taiwan
Foodborne illness;Philippines
Brucellosis;United States of America
Rabies;Indonesia
Vesicular stomatitis;United States of America
Japanese encephalitis;India
Dengue;Fiji
Ebola virus disease;Democratic Republic of the Congo
Tularemia;Canada
Crimean-Congo hemorrhagic fever;Uganda
Legionellosis;Germany
Avian influenza;India
Atypical myopathy;United Kingdom
Dengue fever, Dengue Hemorrhagic Fever;Nil
Undiagnosed disease;Philippines
Smallpox;Soviet Union
Avian influenza;Egypt
Lassa fever;Nigeria
Red tide;Chile, United States of America
West Nile virus;Nil
Bronchiolitis obliterans;United States of America
COVID-19;Global, France
Bovine Spongiform Encephalopathy (BSE);United States of America
Creutzfeldt-Jakob disease;United States of America
Hantavirus;Canada
Avian influenza;China
African swine fever;United States of America
Avian influenza;Russia
Psittacosis;Argentina
Anthrax;Italy
Botulism;United States of America
Bovine Spongiform Encephalopathy (BSE);Canada
Yellow fever;Angola
Lumpy skin disease;Syria
Avian influenza;Italy
Yellow fever;Nigeria
Lassa fever;Nigeria
Influenza;Nil
COVID-19;South Africa, Russian Flu
Foot & mouth disease;China, Tibet
Septic arthritis;USA, New Jersey
Antibiotic resistance;France
Listeriosis;France
Foot & mouth disease;Japan
MERS-CoV;Saudi Arabia, Qatar
Avian influenza;Eastern Asia
Syphilis;USA
Foot and mouth disease;Botswana
Toxoplasmosis;USA, Indiana
MERS-CoV;South Korea, Saudi Arabia, Thailand, Philippines
Avian influenza;Djibouti
Toxic algae;Australia, USA, California
Yellow fever;Central African Republic
Cholera;Mozambique
Newcastle disease;Nicaragua
Dengue/DHF;Nil
Parvovirus B19;Nil
Influenza A (H1N1);North America
Rabies;United Kingdom, Scotland
Crimean-Congo hemorrhagic fever;Spain
Avian influenza;Viet Nam
Equine infectious anemia;France
Unidentified fever;Afghanistan
Crimean-Congo hemorrhagic fever;Russia
Foot & mouth disease;Algeria
Avian influenza;Indonesia
Contaminated animal food;USA
White nose syndrome;Canada, Prince Edward Island
Enteroviral meningitis;Russia, Primorsk Region
Staph. aureus (MRSA);USA, Florida
Yellow fever;Bolivia, Cochabamba
Chronic wasting disease;USA, Montana
Moose die-off;USA, Alaska
Plague;USA, Arizona
Ebola;Congo DR
Schmallenberg virus;Austria, United Kingdom, Belgium
Salmonellosis;USA, Tennessee
Equine infectious anemia;USA, Utah
Undiagnosed disease;Ecuador
White nose syndrome;North America
Acute flaccid myelitis;USA, Colorado
Avian influenza;USA, Indiana
Influenza A (H1N1);Nil
Nil;Nil
Salmonellosis;USA, Florida
Avian influenza;Mexico, Veracruz
Pilchard deaths;Australia, South Australia
Influenza viruses, drug resistance;Nil
Angiostrongyliasis, eosinophilic meningitis;Nil
Monkeypox;Nigeria
Avian influenza, human;Indonesia
Cholera, diarrhea & dysentery;Cuba
Piroplasmosis, equine;Australia, Hong Kong
Trypanosomiasis;Sri Lanka
MERS-CoV;Saudi Arabia, Iran, Algeria, Tunisia
Poliomyelitis;Pakistan
Canine distemper virus;Tanzania
Newcastle disease, poultry;Belize
Anthrax;Hungary
E. coli EHEC;Canada
Amebic meningoencephalitis;USA
Infectious hematopoietic necrosis;Belgium
Undiagnosed illness, chickenpox;Uganda
Human lymphocytic choriomeningitis virus;Nil
Avian influenza;Europe
Undiagnosed deaths, pelicans;USA
Foot & mouth disease;India
Rabbit hemorrhagic disease;Canada
Rabies, human;USA, Mexico
Japanese encephalitis;China, Hong Kong
Botulism, carrot juice;USA
Bacterial wilt, eggplant;India
West Nile virus;USA
Xenotropic murine leukemia virus-related virus;Nil
E. coli EHEC;USA
Ebola;Democratic Republic of the Congo
Hantavirus;Argentina
Newcastle disease;USA
Yellow fever;Sudan
Plague;USA
Tuberculosis, MDR;Papua New Guinea
Ebola;Democratic Republic of the Congo
Hepatitis A;USA
Norovirus, hospitals;Sweden
Arsenic poisoning, water;China
Avian influenza;worldwide, Asia, Europe
Tularemia;USA
Monkeypox;Benin
Viral meningitis;Russia
Avian influenza;Bangladesh
COVID-19;USA
Lassa fever;Nigeria
Yellow fever;Nigeria
Salmonellosis, serotype Saintpaul, tomatoes;USA
Rabies, human and canine;Indonesia
Avian influenza;USA
Influenza;Nil
Measles;Switzerland
Cryptosporidiosis;United Kingdom (Scotland)
Tetanus;USA, Dominican Republic
Trypanosomiasis;Brazil
Anthrax;Nil
European foulbrood;Norway
Hepatitis A;Spain
Nil;USA
Hepatitis;India
Hantavirus;USA
Crimean-Congo hemorrhagic fever;Pakistan
West Nile virus;Europe
Equine herpesvirus;USA
Infectious hematopoietic necrosis;North Macedonia
Peste des petits ruminants;Morocco
Acanthamoeba keratitis;United Kingdom
Equine herpesvirus;USA
Measles;Nil
Hepatitis A;Hungary
Streptococcus pneumoniae;Nil
Foot and mouth disease;Brazil
Equine herpesvirus;USA
Dengue;Nil
Nil;Nil
Rabies;Asia, Pakistan
Bovine spongiform encephalopathy;Canada
Chikungunya;India
Foodborne illness;Egypt
Nil;Nil
Malaria;India
West Nile virus;Canada
Myxomatosis;Mexico
Streptococcus Group B;Singapore
Equine herpesvirus;USA
Measles;Nil
Poliomyelitis;Madagascar
Measles;New Zealand
Undiagnosed hemorrhagic fever;Iraq
Fungal diseases;Australia
Viral gastroenteritis;Nil
Undiagnosed illness;United Kingdom
Avian influenza;France
Acute respiratory disease;Mexico
Rabies;Americas, USA, Canada
Banana wilt;Kenya
West Nile virus;USA
Yellow fever;Sudan
Nil;Egypt
Dengue;Nil
Mumps;Spain
Ebola;Nil
Monkeypox;Nil
Radiation poisoning;Russia
Dengue/DHF;Honduras
Crimean-Congo hemorrhagic fever;Kazakhstan
Chronic wasting disease;Canada
Porcine epidemic diarrhea;United States
Avian influenza;Cambodia, Egypt
Rubella;China
Cholera, diarrhea & dysentery;Nil
Potato spindle tuber viroid;Canada
Avian influenza;Germany
Encephalitis;Greece
Avian influenza;Viet Nam
West Nile virus;United States
West Nile virus;Nil
Influenza pandemic (H1N1);Canada
Mumps;Canada
Cholera, diarrhea & dysentery;Nil
Foot & mouth disease;China
Undiagnosed deaths;Gambia
Eastern equine encephalitis;United States
MERS-CoV;Saudi Arabia
Chikungunya;Brazil
Vesicular stomatitis;Mexico
Foot & mouth disease;Bulgaria
Equine piroplasmosis;Japan
Koi herpesvirus disease;Italy
West Nile virus;Nil
Influenza;United States
Foot & mouth disease;Palestinian Territories
BSE (Aujeszky's disease);France
Nil;Nil
Shigellosis;South Africa
Hepatitis A;Russia
Nil;Papua New Guinea
African swine fever;Cambodia
Nil;United States
Bovine tuberculosis;United Kingdom
Rickettsiosis;Mexico
Meningococcal disease;United States
Nil;United States
Nil;Nil
Echinococcus multilocularis;Denmark
Rift Valley fever;Uganda, Kenya
COVID-19;United States
COVID-19;Global, Israel, United Kingdom
Nil;China, Thailand
Syphilis;United States
TSE;United States
Avian influenza;China
Meningitis, meningococcal;USA
Typhoid fever;China
BSE;cattle - Spain
Avian influenza;Europe
Prion disease;Nil
COVID-19;Nil
Foot & mouth disease;Guinea
Legionellosis;Spain
Ebola;Democratic Republic of the Congo
Measles;Africa, Europe, South Pacific
Influenza;Europe
Influenza A (H1N1);Nil
Japanese encephalitis;Australia
Nipah virus;Nil
Influenza, canine;USA
Undiagnosed disease;Cote d'Ivoire
E. coli;United Kingdom
Ephemeral fever;cattle - Philippines
Schmallenberg virus;Sweden
Avian influenza;China, Southeast Asia, Kuwait
Ovine-Johnes disease;Australia
Trypanosomiasis, feline;Nil
Downy & powdery mildews;France
Avian influenza;Indonesia
Veillonella;USA
Measles;Americas, Australia, Indonesia, Pakistan, Qatar
Anthrax;Italy
Rabbit hemorrhagic disease;Australia
Dengue/DHF;Nil
Adenovirus type 7;China
Hepatitis E virus;Uganda
Tuberculosis, XDR;USA
African swine fever;China
Plague;China
Avoirdupois weights;Nil
Botulism;USA
Measles;Kenya
Spotted fever;Russia
African swine fever;China
Influenza;USA, Russia
Anthrax;West Africa
Chickenpox;USA
Anthrax vaccine;USA
Rift Valley fever;South Africa
Dengue/DHF;Cuba
COVID-19;Nil
Ebola;Uganda
Rift Valley fever;Kenya
Poliomyelitis;Pakistan
Hemorrhagic disease;Pakistan
Avian influenza;Japan
Leishmaniasis;Argentina
Kyasanur Forest disease;India
Botulism, avian;Australia
Potato wart disease;Canada
COVID-19;Nil
Gonorrhea;Australia
Leishmaniasis, cutaneous;Pakistan
Avian influenza;Nil
Cholera;Indonesia
Nil;Sweden
Rubella;Japan
Anthrax;Bangladesh
Norovirus;United Kingdom
Elizabethkingia meningoseptica;Peru
Anthrax;Tanzania
Nil;USA
Australian bat lyssavirus;Australia
Malaria;Tanzania
Brucella abortus;USA
Candida auris;USA
Dengue;Nil
Malaria;Azerbaijan
Nil;USA
COVID-19;India
Newcastle disease virus;China
Hand, foot & mouth disease;Nil
Viral gastroenteritis;Nil
Avian influenza;USA
Avian influenza;Nil
Hepatitis B virus;India
Nil;Saudi Arabia
Malaria;USA
Nil;USA
Mumps;USA
Lumpy skin disease;Turkey
Bluetongue;Spain
Anthrax;India
Plague;Democratic Republic of the Congo
Food poisoning;Nil
Paramyxovirus;Malaysia
Cholera, diarrhea & dysentery;Nil
E. coli;Japan
Bacterial canker;Italy
Influenza pandemic (H1N1);Singapore
Anthrax;Mongolia
Anthrax;USA
Cholera;Netherlands
Paralytic shellfish poisoning;Chile
Yellow fever;Colombia 
Angiostrongylus meningitis;Taiwan 
Jaundice;India 
Avian influenza;Zimbabwe 
Potomac horse fever;Canada 
Dengue, Dengue hemorrhagic fever;Nil 
Avian influenza;Cambodia 
Nipah virus;Malaysia 
Bacterial canker;Chile 
Hemorrhagic fever;Kenya 
Hand, foot & mouth disease;China 
Nil;China 
Rabies;France 
Vesicular stomatitis;United States 
Salmonellosis;United States 
Avian influenza;South Korea 
Cholera, diarrhea & dysentery;Nil 
West Nile virus;United States 
E. coli;United States 
Poliomyelitis;India 
Crimean-Congo hemorrhagic fever;Russia 
St. Louis encephalitis;United States 
Bovine tuberculosis;United Kingdom, New Zealand 
Foot & mouth disease;Cyprus 
Avian influenza;China 
Avian influenza;China 
Avian influenza;Saudi Arabia 
Nil;Saudi Arabia 
Mycobacterium bovis;United States 
COVID-19;Denmark 
Plague;Democratic Republic of the Congo 
Creutzfeldt-Jakob disease;Nil 
Tularemia;United States 
Botulism;United States 
Eastern equine encephalitis;United States 
Lead poisoning;United States 
Seasonal pasture myopathy;United Kingdom 
Avian influenza;Indonesia 
Listeriosis;Sweden 
Bovine spongiform encephalopathy;Switzerland 
Infectious hematopoietic necrosis;Canada 
Leprosy;Ghana 
Astroviruses;Nil 
Feline spongiform encephalopathy;Nil 
Undiagnosed febrile illness;Sri Lanka 
Eastern equine encephalitis, Venezuelan equine encephalitis;Venezuela 
Chikungunya;India 
Foodborne illness;Australia 
Eastern equine encephalitis;United States 
Foot & mouth disease;Bulgaria
Norovirus;United States of America
Bovine Spongiform Encephalopathy (BSE);United Kingdom
Nil;United States of America
Leishmaniasis;Israel
Rabies;Canada, United States of America
Avian Influenza;Thailand
COVID-19;Nil
Yellow Fever;Brazil
