Avian influenza;China
Foodborne illness;Malaysia
Plague;USA
Nil;Nil
Ebolavirus-like filovirus;Spain
Anthrax;USA
Marburg hemorrhagic fever;Angola
Fish poisoning;East Africa
E. coli;Nil
Undiagnosed illness;UK
Mumps;USA, Canada
Toxic algae;Australia
Febrile illnesses;India
African swine fever;Belgium, China
Avian influenza;China
Botulism;Azerbaijan
Cysticercosis;Australia
Anthrax;Kenya
Influenza;WHO
Meningitis, meningococcal;UK
Eastern equine encephalitis;USA (Florida, North Carolina)
Chikungunya;Americas, Asia, Pacific
E. coli EHEC;France
Scrub typhus;India (Manipur)
Measles;Qatar
Salmonella;USA (Wyoming)
Yellow fever;Democratic Republic of the Congo (Lower Uélé)
Avian influenza H9N2;China
Epizootic hemorrhagic disease;USA (Oregon)
Salmonellosis;United Kingdom (England & Wales)
Wheat streak virus;USA
Pertussis;USA (Texas)
Avian influenza H5N1;China (Hong Kong)
Malaria, falciparum;Germany, Libya
MERS-CoV;Korea
Mumps;USA (Arkansas, Texas, Missouri)
Hantavirus;Chile (Los Ríos)
Klebsiella pneumoniae;Israel
Bluetongue;Romania, Bulgaria, FYR Macedonia
Influenza A (H1N1);Worldwide
Avian infectious laryngotracheitis;Norway (More og Romsdal)
Phytophthora blight;USA
Avian influenza H5N1;Nil
Monkey die-off;India (Karnataka)
Hantavirus;USA (California)
West Nile virus;USA
Soybean vein necrosis virus;Canada (Ontario)
Bovine tuberculosis;USA (Michigan)
Salmonellosis;USA
Food poisoning;South Africa
Trypanosomiasis;India
Enterovirus 71;Taiwan
Avian influenza H5N1;Egypt (Dakahlia)
Varroa mite;New Zealand
Anthrax;India (Odisha, Similipal National Park)
Newcastle disease;USA (California)
Staphylococcus aureus MRSA;China (Hong Kong)
Dengue;Honduras
Lassa fever;Nigeria
Undiagnosed paralytic illness;Democratic Republic of Congo (Haut Lomami)
Foot & mouth disease;United Kingdom (England)
Brucellosis;Israel (HaDarom District)
Hemorrhagic septicemia;India (Odisha)
Heartland virus;USA (Missouri)
Yellow fever;South America, Peru (Huánuco)
Anthrax;USA (South Dakota)
Undiagnosed disease;Nepal (Chitwan)
Hantavirus;Argentina (Río Negro)
MERS-CoV;Qatar, Saudi Arabia (Riyadh)
Trichomoniasis;USA (Nevada)
Anthrax;India
Avian influenza;Sweden
Botulism;Taiwan
MERS-CoV;Saudi Arabia
Foot & mouth disease;Algeria
Melioidosis;Viet Nam
Rabies;South Africa
Shigellosis;Russia
Rabies;USA
Nil;USA
MERS-CoV;Saudi Arabia, Jordan
Trypanosomiasis;Uruguay
Hepatitis A;Chile
Avian influenza;Yemen
Marburg virus;Democratic Republic of the Congo
Cholera, diarrhea & dysentery;Nil
Leishmaniasis;Kenya
Salmonellosis;Argentina
Crimean-Congo hemorrhagic fever;Pakistan
Influenza;Nil
Pertussis;Australia
West Nile virus;Nil
Tularemia;USA
Chronic wasting disease;USA
Anthrax;Kazakhstan
Avian influenza;Nigeria
Leptospirosis;Latvia
Avian influenza;Indonesia
Salmonellosis;USA
E. coli;Nil
Foodborne illness;Viet Nam
Ranavirus;USA
COVID-19;Nil
Western equine encephalitis;USA
Botulism;Thailand
Salmonellosis;Nil
Plum pox virus;USA
Foot & mouth disease;United Kingdom
West Nile virus;USA
Cholera;Australia
Schmallenberg virus;Denmark
Tuberculosis;USA
Surra;Philippines
Bacterial ring rot;Slovakia
Rift Valley fever;Mayotte
Newcastle disease;United Kingdom
BSE;Netherlands
Ebola;Nil
Hendra virus;Australia
COVID-19;Thailand
COVID-19;China
Tuberculosis, XDR;South Africa
Chikungunya;Madagascar
Rabies;Belarus
Strangles, Equine Infectious Diseases;United States of America
Chickenpox;United States of America
Vesicular stomatitis;Bolivia
COVID-19;China, United States of America
COVID-19;Nil
Influenza pandemic (H1N1) 2009;Nil
Wart disease;Canada
Avian influenza;Egypt
Cholera, diarrhea & dysentery;Nil
African horse sickness;South Africa
Avian influenza;Nil
Nil;Nil
Avian influenza;Nil
Black spot;United Kingdom, South Africa
Die-off, fish;United States of America
Ebola;Nil
Ebola hemorrhagic fever;Kenya
Hantavirus;Chile
Pneumonia, ovine;United States of America
Hantavirus;Argentina
Yellow fever;Brazil
Strep A;United States of America
Brucellosis;Russia
Botulism;United States of America
Influenza pandemic (H1N1);China
Melamine;United States of America
Measles;Libya
Avian influenza;Viet Nam
African swine fever;Russia
Phycotoxicoses;United Kingdom
Yellow fever;Sudan
Anthrax;United States of America
Avian influenza;United States of America
Hendra virus;Australia
BSE;Nil
Aflatoxin poisoning;Kenya
Foot & Mouth Disease;New Zealand
Leishmaniasis;Iraq
Anthrancose;Fiji
Staph. aureus (MRSA), USA300;United Kingdom
Influenza;United States of America
Cytauxzoonosis, feline;United States of America
Monkeypox;Democratic Republic of the Congo
E. coli, O157;United States of America
Peste des petits ruminants;Israel
Ebola hemorrhagic fever;Uganda
Avian Influenza;Canada
Japanese encephalitis;India
Salmonellosis;United Kingdom
Cholera;China (Hong Kong)
Hantavirus;Taiwan
Nil;Nil
Nil;Nil
Sphingomonas paucimobilis;USA (New York)
Undiagnosed haemorrhagic fever;South Africa, Malawi
Nil;Bangladesh
Chikungunya;Sudan
Tuberculosis;USA (Michigan)
Murine typhus;USA (California)
Ebola virus disease;Guinea, Sierra Leone, Liberia
Hantavirus;Panama
Heartwater;USA (Florida)
Hand, foot & mouth disease;Thailand (Bangkok)
O'nyong-nyong fever;Uganda
Avian influenza;Egypt
West Nile virus;USA (Ohio)
Tick-bite fever;Nepal
Scrapie;USA
Ebola-Reston;Philippines
Salmonellosis;USA
Japanese encephalitis;Malaysia, Singapore
Bovine tuberculosis;Ireland
Avian influenza;Sudan (Bahr Al Jebel)
Leprosy;Namibia
Argentinian hemorrhagic fever;Nil
Hantavirus;Argentina (Santa Fe)
Botulism;Finland, Italy
Nil;United Kingdom
COVID-19;India, USA
Poliomyelitis;Pakistan (Khyber Pakhtunkhwa)
Avian influenza;Egypt
Nil;European Union
Avian influenza;Bulgaria, Norway
Yellow fever;Nigeria (Benue State)
Avian influenza;China (Guangdong)
Meningitis;Spain (Madrid)
Measles;Nil
Leptospirosis;Kenya (Bungoma)
Nil;Caribbean region
Gastroenteritis;China (Hong Kong)
Downy mildew;USA (California)
Foot & mouth disease;Algeria
Nil;Nil
Yellow fever;Brazil (Federal District)
Lassa fever;Nigeria (Ebonyi State)
West Nile virus;Russia (Rostov Region)
African swine fever;China
Anthrax;Namibia
Chronic wasting disease;Nil
COVID-19;China, South Korea
Hepatitis E;Nepal
Peste des petits ruminants;Bulgaria
Schmallenberg virus;Germany
Malaria;Guyana
Poliomyelitis;Pakistan
Japanese encephalitis;India
Nil;Netherlands
Yellow fever;Trinidad and Tobago
Salmonellosis;Guatemala
Anthrax;Zambia
Listeriosis;Czech Republic
Trichinellosis;France
Chronic wasting disease;USA
Flavescence doree;France
Mushroom poisoning;Russia
Acute pulmonary-renal syndrome;Saudi Arabia
Ebola;Sierra Leone
Melioidosis;Australia
Anthrax;USA
Foot and mouth disease;Jordan
Avian influenza;Japan
Listeriosis;USA
Syphilis;USA
Lumpy skin disease;Egypt
Scabies;France
Undiagnosed disease;Bangladesh
Avian influenza;Russia
Trypanosomiasis;Democratic Republic of the Congo
Salmonella;USA
Newcastle disease;Russia
Monkeypox;Nil
Usutu virus;Switzerland
Cholera, diarrhea & dysentery;Nil
Brown rot;Austria
Salmonellosis;USA
Dengue/DHF;Nil
COVID-19;Nil
Crimean-Congo hemorrhagic fever;Georgia
Chronic wasting disease;Canada
Butterfly die-off;China
Coffee & cocoa diseases;Central Africa
Foot and mouth disease;Israel
Brown rot;Canada
Measles;Canada
Rabies;Zambia
Tick-borne encephalitis;USA
Hantavirus pulmonary syndrome;United States 
Citrus canker;Australia 
Newcastle disease;United States 
Salmonella infections;United States 
Foot & mouth disease;China 
Rabies;Ukraine 
Mumps;Moldova 
COVID-19;New Zealand 
Avian influenza;Bangladesh 
Anthrax;United States 
COVID-19;Nil 
Lumpy skin disease;Iran 
Foot & mouth disease;Pakistan 
Bovine Spongiform Encephalopathy (BSE);United States 
Ebola virus disease;United States, United Kingdom 
West Nile virus;China (Hong Kong) 
Meningitis;Nil 
Undiagnosed lethal disease;Norway 
Meningitis;Taiwan 
Chikungunya;Sri Lanka 
Cutaneous lesions, unknown etiology;Turkey 
Undiagnosed pediatric inflammatory syndrome;United States, United Kingdom 
Legionellosis;United States 
Regulated plant pests;European and Mediterranean Plant Protection Organization 
Meningitis;Australia 
Brucellosis, bovine tuberculosis;Honduras 
Hepatitis C;United States 
E. coli EHEC;United States 
Chikungunya;Americas, Africa 
Avian influenza;China 
Xenotransplantation;Nil 
Legionellosis;United Arab Emirates 
Avian influenza;India 
Avian influenza;Niger 
Anthrax;Croatia 
Influenza virus;Algeria 
Lumpy skin disease;Arab peninsula 
Yellow fever;Sudan 
Salmonellosis;United States 
Japanese encephalitis;India 
Tuberculosis;United Kingdom 
Hemorrhagic fever;Russia 
E. coli EHEC;United States 
Bluetongue;Europe 
Hepatitis D virus;Peru 
Maize, new viruses;United States 
Brown rot, potato;India 
Listeriosis;United States 
Hepatitis C;Egypt 
Equine Herpesvirus;United States
Trachoma;Ghana
Hepatitis E;United Kingdom
Hepatitis A;USA
Nil;Europe
Avian influenza (H7N9);China
COVID-19;Nil
Crimean-Congo hemorrhagic fever;Pakistan
Anthrax;Canada
Meningitis, meningococcal;Australia
E. coli O157;United Kingdom
Influenza;USA
Rabies;Afghanistan
Cholera, diarrhea & dysentery;Nil
Dengue;Ecuador
Epizootic hemorrhagic disease;USA
Leishmaniasis;Germany, Spain
Anthrax;Russia
Hantavirus pulmonary syndrome;USA
Lassa fever;Nigeria
Johne's disease;United Kingdom
White nose syndrome;USA
St. Louis encephalitis;USA
MERS-CoV;Nil
West Nile virus;USA
Clostridium chauvoei;Australia
Listeriosis;USA
Nil;Venezuela
Q fever;Australia
Rift Valley fever;Uganda
Avian influenza (H5N8);South Korea, North Korea
Severe fever with thrombocytopenia syndrome;Japan
Tuberculosis;Australia
Anthrax;United Kingdom
Rabies;Lithuania
Lumpy skin disease;India
WU virus;Nil
Measles;United Kingdom
Anthrax;USA
African swine fever;Belarus
Poliomyelitis;Ethiopia
Nipah virus;Malaysia
Q fever;Australia
White nose syndrome;Canada
HIV;India
Classical swine fever;Russia
Meningitis;Nigeria
Creutzfeldt-Jakob disease;United Kingdom
Nil;Australia
Mumps;South America, USA, New Zealand
Nil;South Sudan
Nipah virus;India
Nil;Pakistan
La Crosse encephalitis;USA
Influenza;USA, Taiwan
Trichinellosis;Russia
Tularemia;USA
Poliomyelitis;Pakistan
Foodborne illness;Canada
Listeria;Australia
Cryptosporidiosis;Ireland
Severe acute respiratory syndrome;Nil
Theileria;Australia
Eastern equine encephalitis;USA
Murray Valley encephalitis;Australia
Legionellosis;Spain
Hepatitis C;United Kingdom
COVID-19;Nil
Chemical weapons;Syria
Haff disease;USA
Brucellosis;Bulgaria
Prion disease;Nil
Trichinellosis;Russia
Pythiosis;USA
Hepatitis A;Russia
Malaria;Nil
Bovine tuberculosis;Belgium, France
Meningitis;India
Avian influenza;Canada
Foot & mouth disease;Israel
Scrub typhus;India
Hepatitis A;USA
Scombroid fish poisoning;Luxembourg, Netherlands, Sri Lanka
Influenza;Democratic Republic of the Congo
Ebola;Democratic Republic of the Congo
Chronic wasting disease;USA
Cronobacteriosis;USA
Influenza;USA
Foot & mouth disease;Viet Nam
Anthrax;Nil
Plague;USA
Kyasanur Forest disease;India
Influenza;United Kingdom
Pneumococcal disease;United Kingdom
Influenza;Nil
Smallpox;Nil
Diphtheria;Canada
MERS-CoV;South Korea, Saudi Arabia
Yellow fever;Burkina Faso
Schistosomiasis;Myanmar
Scrapie;Japan, Norway
Chronic wasting disease;USA
Root rot, papaya;Fiji
Nil;Nil
Measles;USA
White nose syndrome;North America
Undiagnosed die-off, fish;Germany
Influenza pandemic H1N1;India
Tuberculosis;Panama
Malaria;United Kingdom, Italy
Wart disease, potato;Turkey
Invasive mosquito;USA
Norovirus;USA
Nil;Nil
Measles;Japan
Avian influenza H7N9;China
Gastroenteritis;USA
Foot & mouth disease;Indonesia
Influenza;Nil
Bluetongue;Tunisia
Malaria;Albania
Leptospirosis;USA
Undiagnosed bovine deaths;India
West Nile virus;USA
Avian influenza H5N2;Portugal
Mycobacterium ulcerans;Australia
Equine piroplasmosis;Ireland
Lassa fever;Guinea
Staphylococcus aureus VISA;United Kingdom
COVID-19;Nil
Measles;Australia
Australian bat lyssavirus;Australia
Potato wart disease;Canada
Alcohol, pesticide poisoning;India
Australian bat lyssavirus;Australia
COVID-19;Nil
Botulism;Ukraine
African swine fever;Ukraine
Malaria;Cambodia
Chikungunya;Caribbean
E. coli VTEC non-O157;USA
Undiagnosed deaths;Uganda
Vesicular stomatitis;USA
E. coli EHEC;USA
Japanese encephalitis;India
Rabies;Americas
Leptospirosis;Israel
Anthrax spores;Nil
Citrus tristeza virus;Portugal
Campylobacteriosis;USA
COVID-19;Nil
African swine fever;Russia
East African cassava mosaic virus;Kenya
Equine viral arteritis;France
African swine fever;Central African Republic
Bovine tuberculosis;Mexico
MERS-CoV;Saudi Arabia, United Arab Emirates
Streptococcus zooepidemicus;USA
Lumpy skin disease;Russia
Dengue,DHF;Nil
MERS-CoV;Saudi Arabia
Tick-borne encephalitis;Hungary
Chronic wasting disease;USA
Anthrax;Indonesia
BSE;United Kingdom
Rabies;India
Bedbug resurgence;Australia
Anthrax;India
Avian influenza;Canada, USA
Herpesvirus;USA
Malaria;Europe, USA, Gambia
Hepatitis;Pakistan
Undiagnosed pneumonia;China
Trichinellosis;France
Avian Influenza;Belgium
Usutu virus;France
Nil;Nil
Salmonellosis;Armenia
Yellow Fever;Ecuador
Meningitis, meningococcal;Mongolia
Meningitis;Russia
Rabies;China
Influenza;Nil
Crimean-Congo hemorrhagic fever;United Arab Emirates
Acute flaccid myelitis;USA
Hand, foot & mouth disease;Nil
Toxic algae;Canada
Malaria;Pakistan
Rabies;USA
Anthrax;Uruguay
Dengue,DHF;Nil
Undiagnosed dolphin die-off;USA
Typhoid fever;Canada, India
Hantavirus;Russia
Undiagnosed skin disease;Nigeria
Porcine epidemic diarrhea;USA
Leprosy;Democratic Republic of the Congo
Multidrug-resistant Tuberculosis;South Africa
Streptococcus zooepidemicus;Canada
Contaminated feed crops, fungus;India
Egg drop syndrome;USA
Marburg hemorrhagic fever;Angola
Foodborne illness;China
Foot & mouth disease;Ecuador
Nil;USA
Avian influenza;USA
Salmonellosis;Hungary, Belgium, Germany
Tick-borne encephalitis;USA
MERS-CoV;Oman, Saudi Arabia
Trypanosomiasis;Brazil
Measles;Nil
Pierce's disease;Taiwan
Cholera;Afghanistan
Ebola;Nil
NDM-1 carrying Enterobacteriaceae;USA
Ebola;Congo DR
Equine herpesvirus;USA
E. coli EHEC;United Kingdom
Ebola;Congo DR
Nil;Nil
Legionellosis;USA
Kaposi's sarcoma;Nil
African horse sickness;Senegal
Leishmaniasis;Sudan
CJD;USA
Rabies;Russia
Foot & mouth disease;Venezuela
Rabies;Taiwan
Rabies;USA
Hantavirus;Panama
Cholera, diarrhea & dysentery;Nil
Vesicular stomatitis;USA
Influenza;Nil
Pseudorabies;France
Avian influenza;Egypt
Cholera, diarrhea & dysentery;Nil
Brucellosis;Chile
Rift Valley fever;Rwanda
Nil;Zambia
Rabies;China
Giardiasis;United Kingdom
Nil;Mexico
Vibrio parahaemolyticus;Chile
MERS-CoV;Saudi Arabia
Foot & mouth disease;Russia
West Nile virus;Nil
Ebola hemorrhagic fever;Uganda
E. coli O157;USA
Avian influenza;China
Anthrax;Canada
Dengue;Nil
Anthrax;Switzerland
Undiagnosed illness;Namibia
Meningococcal meningitis;Chad
Scombroid poisoning;United States
Sudden death syndrome;United States
Cercospora leaf spot;United Kingdom
MERS-CoV;Oman, Saudi Arabia
Influenza;Europe
Plant toxicity;India
Botulism;Canada
Influenza A (H1N1);Nil
BSE;Belgium
Staphylococcal food poisoning;Venezuela
Nil;United States
BSE;France
Blueberry rust;United Kingdom
Hantavirus;Germany
Avian influenza;United Kingdom, Portugal, France
MERS-CoV;Saudi Arabia
Botulism;Armenia
Undiagnosed deaths;India
Anthrax;United States
Unidentified febrile disease;Brazil
Anthrax;Ethiopia
Anthrax;India
Japanese encephalitis;India
Avian influenza;Mongolia
Undiagnosed disease;Bangladesh
Hantavirus;Argentina
Conjunctivitis, adenovirus;India
Anthrax;Zimbabwe
Vesicular stomatitis;United States
Schmallenberg virus;Netherlands, France
Southern leaf blight;Russia
Parvovirus;United States
Cyclosporiasis;United States
Botulism;United States
Yersiniosis;United States
Hemorrhagic disease;Nigeria
Mumps;United States
Aflatoxin;United States, Canada
Sindbis and Inkoo viruses;Sweden
Lyme disease;United States
Foot & mouth disease;Zimbabwe
COVID-19;Canada
Foodborne illness;Russia
Ebola;Nil
Classical swine fever;Russia
SARS;Nil
Listeriosis;France
Invasive tick; USA
Melioidosis; Australia
Aujeszky's disease; France
West Nile-like virus; USA
Malaria; Nil
Yellow fever; Mali
Salmonella; Dominican Republic
Hepatitis A; USA
Salmonellosis; USA
Bluetongue; Europe, UK
Undiagnosed fever; India
Avian influenza; Russia, Ukraine
BSE, cattle; UK 
Avian influenza; Belgium
Bluetongue; Europe
Anthrax; USA
Rust, cereal; USA
Undiagnosed disease, porcine; China
COVID-19; Denmark
Rabies; Americas
Canine distemper; USA
Malaria; China
Foot & mouth disease; Mongolia
Undiagnosed deaths, porcine; China
Trypanosomiasis (Chagas disease); Europe
Japanese encephalitis & other; India
MERS-CoV; Kuwait, Spain
Swine delta coronavirus; Canada
Hantavirus; Germany
Undiagnosed deaths; Nepal
Tetrodotoxin poisoning, human; France
Pertussis, adolescent vaccine; USA
Influenza pandemic (H1N1) 2009; Nil
Salmonellosis, foodborne; USA
Rinderpest; Russia
Pasteurella pneumonia; USA
Avian influenza; Ecuador
Japanese encephalitis & other; India
Hantavirus; Argentina
Foodborne illness; Brazil
Yellow fever; Brazil
Epizootic hemorrhagic disease; USA
Dengue/DHF; Americas, Asia, Pacific, Africa
Avian influenza; North Korea
Influenza, canine; USA
Cholera; El Salvador
Influenza, next vaccine; Nil
Eastern equine encephalitis, equine; USA
Avian influenza; UK
Yellow fever; Nigeria
Anthrax;Denmark
Legionellosis;Australia
Legionellosis;Canada
Measles;Democratic Republic of the Congo
E. coli EHEC;Romania
West Nile-like virus;Nil
Hantavirus pulmonary syndrome;United States
Nil;Nil
Rabies;Nigeria
Hepatitis C;United States
Lumpy skin disease;Lebanon
Influenza;United States
Rabies;United States
Avian influenza;Cyprus, Iraq
African swine fever;Viet Nam
Tungro disease;Philippines
Nil;United States, Canada, Mexico
Ebola virus disease;Liberia, Sierra Leone, China
Ross River virus;Australia
Avian influenza;United Kingdom
Legionellosis;Belgium
Japanese encephalitis;India
Legionellosis;Greece
Dengue/DHF;Nil
Meningitis;Sudan
Avian influenza;India
Foot & mouth disease;China
West Nile virus;Italy
Amebic meningoencephalitis;United States
Enterovirus 71;Taiwan
Anthrax;United States
Pneumonia;United States
Tetanus;Brazil
Botulism;Canada
BSE;France
Nil;Nil
Rift Valley Fever;Mauritania, Senegal
Tick-borne encephalitis;Sweden
Eastern equine encephalitis;United States
BSE;Denmark
Rift Valley Fever;Libya
Dengue;United States
Avian influenza;United States
Food safety;Mexico
Foodborne illness;Peru
Rabies;Brazil
Tetanus;Indonesia
New disease;Norway
Histoplasmosis;Mexico
Rabies;United States
Avian influenza;Nil
Crimean-Congo hemorrhagic fever;Russia
Candida auris;United States of America
Chikungunya;Pakistan
Dengue, Dengue Hemorrhagic Fever;Nil
Dengue;Nil
Avian influenza;Canada, United States of America
Rabies;Bolivia
Rabies;United States of America, Canada
Pertussis;United States of America
White nose syndrome;Canada
Foot & mouth disease;United Kingdom
Norovirus;United States of America, Europe
Measles;Philippines
American foulbrood;New Zealand
Poliomyelitis;Somalia, Eritrea
Avian influenza;Indonesia
Newcastle disease;Brazil
Crown rust;Pakistan
Hepatitis A;France
Measles;Nil
Shigellosis;United States of America
Rift Valley fever;Mauritania
Foot rot;Australia
Crimean-Congo hemorrhagic fever;Pakistan
Avian influenza;Nil
Ebola hemorrhagic fever;Sudan
Undiagnosed disease;Australia
Dengue;Portugal
Meningococcal disease;Europe
Avian influenza;Cambodia
Tularemia;United States of America
Foot & mouth disease;Uganda
Undiagnosed respiratory illness;Iraq
Leishmaniasis;Colombia
Swine fever;Spain
Streptococcus suis;Thailand
West Nile virus;United States of America
Creutzfeldt-Jakob Disease;United Kingdom
Anthrax;Armenia
Koi herpesvirus disease;United Kingdom
Anthrax;United States of America
Influenza B;Spain
Giardia;Australia
Ebola;Nil
Avian influenza;France
Creutzfeldt-Jakob Disease;New Zealand
Coronaviruses;Nil
Influenza;Nil
West Nile virus;Nil
Lassa fever;Sierra Leone
Influenza A (H1N1);Nil
Crimean-Congo hemorrhagic fever;Russia
Japanese encephalitis;India
Toxic algae;United States of America
Tomato brown rugose fruit virus;Mexico
Tungro, blast, bacterial blight;India
Antibiotic resistance;United States of America
Cryptosporidiosis;United States of America
Dengue, DHF;Nil
E. coli;Nil
Leptospirosis;Kenya
West Nile virus;United States of America
Genetic typing;United States of America
E. coli O157;United States of America
Avian influenza;China
Crimean-Congo hemorrhagic fever;Afghanistan
E. coli O157;United Kingdom
Avian influenza;Indonesia
Ebola virus disease;Guinea
St. Louis encephalitis;United States of America
Creutzfeldt-Jakob disease;United Kingdom
Avian influenza;Viet Nam
COVID-19;Nil, Taiwan
MERS-CoV;Saudi Arabia
Leptospirosis;Nagorno-Karabakh
Henipavirus;Philippines
Leptospirosis;El Salvador
Foot & mouth disease;Zimbabwe
Hepatitis A;United Kingdom
Norwalk-like virus;Nil
Undiagnosed die-off;United States of America
Anthracnose & stem canker;Philippines
Newcastle disease;Belize
Cyclosporiasis;United States of America
HIV/AIDS;Nil
Mumps;United States of America
Measles;Australia
Legionellosis;Australia
Meningococcal disease;United Kingdom
Influenza pandemic (H1N1);Nil
Anthrax;Peru
Hemorrhagic fever with renal syndrome;Russia
Anthrax;Indonesia
Anthrax;South Korea
Ebola hemorrhagic fever;Democratic Republic of the Congo
Plum pox potyvirus;Canada
Ebola virus disease;Democratic Republic of the Congo
Anthrax;Canada
Vibrio parahaemolyticus;United States of America
Radiation;Japan
Creutzfeldt-Jakob disease;Nil
Avian influenza, H5N6;China
Brucellosis;USA, Ecuador
Leptospirosis;USA
Nil;USA
Influenza;Australia
Methicillin-resistant Staphylococcus aureus (MRSA);Europe
MERS-CoV;Saudi Arabia
E. coli O157;Australia
Avian influenza;Viet Nam
Rabies;Uzbekistan
COVID-19;China, Italy, Iran, Nigeria
Foodborne illness;France
Zika virus;Americas
Canine distemper;USA
Rabies;Sri Lanka
Influenza H1N1, Encephalitis;China, Hong Kong
Cholera, diarrhea & dysentery;Nil
Dengue;Nil
Avian influenza;Malaysia
West Nile virus;UK
Hepatitis B, Hepatitis C, HIV;USA
Myxomatosis;Finland
Porcine epidemic diarrhea;Canada
Bluetongue;France
Infectious salmon anemia;Chile
Anthrax;China
Monkeypox;Nigeria
Hantavirus;Argentina
Nil;South Africa
Nil;Nil
Tick-borne encephalitis;Switzerland
Dengue;Nil
Nil;South Africa
Pesticide poisoning;France
Eastern equine encephalitis;USA
Rabies;South Africa
Chikungunya;Italy
Measles;South Africa, Kenya, India, USA
African swine fever;China
African horse sickness;South Africa
Foot & mouth disease;Bangladesh
Rabies;USA
Nil;Canada
Rabies;Nepal
Cholera, diarrhea & dysentery;Nil
Monkeypox;Democratic Republic of the Congo
Avian influenza;Viet Nam
Crimean-Congo hemorrhagic fever;Iran
Anthrax; India
Brucellosis; UK
Cannabinoid hyperemesis syndrome; Nil
Blast disease; India
Chikungunya; French Polynesia
Peste des petits ruminants; Sierra Leone
West Nile virus; USA
Shigellosis; Denmark
Ebola; Nil
Cholera; South Africa
Anthrax; Russia
Japanese Encephalitis; Taiwan
Prehistoric Extinctions Due to Disease?; Nil
Die-off; USA
Avian Influenza; China
White Nose Syndrome; North America, USA
Avian Influenza; Cameroon
Foot & Mouth Disease; Ecuador
Foot & Mouth Disease; Bolivia
Malaria; Oman
Ebola; DR Congo
Avian Influenza; China
Human Pegivirus-2; China
Listeriosis; Chile
Yellow Fever; South Sudan
Botulism; China
Classical Swine Fever; Germany
BSE: The Brain Eater; USA
Nil; Nil
Arenavirus Infections; USA
Vancomycin Resistance; Canada
Borna Virus; Nil
Hantavirus; Panama, Argentina
Late Blight & Mildew; USA, Canada
Tularemia; USA
Angiostrongylus Vasorum; UK
Anthrax; Kazakhstan
Undiagnosed Deaths; Sudan
Hepatitis A; USA, Egypt
African Swine Fever; India
Avian Influenza; Cambodia
Mushroom Poisoning; Russia
Anthrax; India
Mycobacteriosis; USA
Salmonellosis, campylobacteriosis; USA
Yellow Fever; Brazil
E. coli O157; USA
Fowl cholera; Russia
Salmonellosis; USA
Equine Herpesvirus; USA
West Nile virus;Western Hemisphere
MERS-CoV;Saudi Arabia
Bolivian hemorrhagic fever;Bolivia
Avian influenza;China
Influenza pandemic (H1N1) 2009;Ukraine
Avian influenza;Egypt
Red tide;USA
Anthrax;Indonesia
Anthrax;Kenya
Elizabethkingia anophelis;USA
Anthrax;Colombia
Yellow fever;Bolivia
Corridor disease, East Coast fever;Nil
Rabies;Greece
E. coli O104;European Union
E. coli O157;North America
Infectious bursal disease;Iceland
Ebola virus disease;USA, Australia
Hepatitis A;USA
COVID-19;Nil
Avian influenza;United Kingdom
