Malaria;Egypt
Brucellosis;Nil
Bluetongue;Spain (Balearic Islands)
Nil;USA
Anthrax;Kyrgyzstan
Legionellosis;Spain
Avian influenza;Luxembourg
Brucellosis;USA (Montana)
Cholera, diarrhea & dysentery;South Sudan
Hantavirus;USA (Oregon)
Nil;USA (Florida)
Hepatitis B, Hepatitis C;Australia
Nil;Nil
West Nile virus;USA (Northeast)
Respiratory illness;USA (Maryland)
Hantavirus;USA (New York)
Avian influenza;Thailand
Nil;Ghana
Tick-borne encephalitis;Germany
Botulism;Canada
Foot & mouth disease;India (Manipur)
Anthrax;India (Odisha)
Avian influenza;Egypt (Sinai)
Avian influenza;Bulgaria
Malaria;Burundi
Cholera;China (Hong Kong)
Encephalitis, West Nile Virus (WNV);Greece
Cholera;Liberia (Monrovia)
Avian influenza;China (Jiangxi)
Mumps;Spain (Galicia)
Anthrax;Kenya (Narok County)
Rocky Mountain spotted fever;USA (Indiana)
Panama disease, banana;Bolivia
Equine influenza;USA (Oregon)
Severe Acute Respiratory Syndrome (SARS);Nil
Foot & mouth disease;Botswana
Varroosis, apis;Eswatini
Avian influenza;China
Kyasanur Forest disease;India
Avian influenza H5N2;Japan
Chikungunya;India
COVID-19;China
Rabies;Israel
Anthrax;Iraq
MERS-CoV;Saudi Arabia
E. coli O157;United States
Avian influenza H5N8;Germany
Influenza;United States, Worldwide
Newcastle disease;United States
Coronavirus;Brazil
African swine fever;Bulgaria
Tuberculosis;Spain
Foot & mouth disease;Russia
West Nile virus;Nil
Chronic wasting disease;Canada
Crimean-Congo hemorrhagic fever;Russia
